date,CFHI_raw
2009-01-01,53.28027352860194
2009-01-01,53.57571978517209
2009-01-01,47.74102656436277
2009-01-01,47.74122640338787
2009-01-01,47.44859515490086
2009-02-01,46.73858334453503
2009-02-01,47.03475425358276
2009-02-01,46.94724505829388
2009-02-01,46.654547136433635
2009-02-01,46.94724505829388
2009-02-01,46.65428104741378
2009-03-01,49.98783260470148
2009-03-01,49.69346662552156
2009-03-01,49.98783260470148
2009-03-01,49.77791805434396
2009-03-01,49.339998102664204
2009-03-01,49.631900649736764
2009-04-01,52.70663696589216
2009-04-01,52.56095359019553
2009-04-01,52.56168633328783
2009-04-01,52.562419743116266
2009-04-01,50.59426545188079
2009-05-01,51.00853385265523
2009-05-01,50.8629125167953
2009-05-01,50.57127413492369
2009-05-01,50.86317668199632
2009-05-01,51.30169211309259
2009-05-01,51.59432306180662
2009-06-01,45.901680115459335
2009-06-01,45.46468402536097
2009-06-01,46.048091977564674
2009-06-01,45.90266849678052
2009-06-01,46.19476895847864
2009-06-01,45.75684930584479
2009-06-01,45.48507888447825
2009-06-01,45.92200932047331
2009-07-01,47.01461517843047
2009-07-01,47.306913077221736
2009-07-01,46.7231086999428
2009-07-01,46.431206869088264
2009-08-01,47.250342720570885
2009-08-01,47.83308926378079
2009-08-01,47.83230212238084
2009-08-01,47.83387711591786
2009-08-01,47.54224051651714
2009-08-01,47.68910993812538
2009-08-01,47.5442119269143
2009-09-01,48.029268690696306
2009-09-01,46.737678898802585
2009-09-01,46.447093120294056
2009-09-01,47.029180645425306
2009-09-01,46.739248929338935
2009-09-01,47.829803587606946
2009-09-01,47.39575027609283
2009-09-01,47.39588005726687
2009-10-01,48.33476183597229
2009-10-01,48.62475903561635
2009-10-01,48.33567234605897
2009-10-01,48.48155094161949
2009-10-01,47.972634927879746
2009-10-01,48.40623400489268
2009-11-01,47.74832486060264
2009-11-01,47.89231707321006
2009-11-01,48.18380768901097
2009-11-01,48.18302760239463
2009-11-01,48.03903661445208
2009-11-01,47.45949726569023
2009-11-01,48.03582191248969
2009-11-01,47.74731661976981
2009-11-01,47.89169852477344
2009-12-01,48.3419733617752
2009-12-01,48.63151434693488
2009-12-01,48.63086660423877
2009-12-01,49.214465764569034
2009-12-01,48.782545552738874
2009-12-01,48.782416928511864
2009-12-01,48.782545552738874
2010-01-01,48.94582023658599
2010-01-01,49.66843765058228
2010-01-01,48.802147607951945
2010-01-01,49.090910724573824
2010-01-01,49.23626111491368
2010-01-01,48.855842366184575
2010-02-01,49.47146792092504
2010-02-01,49.0395481681597
2010-02-01,49.616491277517326
2010-02-01,49.47301141226533
2010-02-01,49.76177406766351
2010-02-01,49.47301141226533
2010-02-01,48.70728353727299
2010-03-01,47.97828837187223
2010-03-01,48.69748993978949
2010-03-01,48.69704135957318
2010-03-01,48.41001410395711
2010-03-01,48.41033480435411
2010-03-01,47.26991962416817
2010-03-01,47.699982451527795
2010-04-01,49.20055476297738
2010-04-01,49.7753769583498
2010-04-01,49.05739210865915
2010-04-01,49.34473943678887
2010-04-01,49.05739210865915
2010-04-01,48.925117045397755
2010-05-01,50.983675569249684
2010-05-01,50.41025869273937
2010-05-01,50.984695884581775
2010-05-01,50.841724794921326
2010-05-01,50.698626336806896
2010-06-01,53.87715809483796
2010-06-01,52.54796891811444
2010-06-01,51.97557031781583
2010-06-01,52.40525086710669
2010-07-01,51.60195977218339
2010-07-01,52.03227660245943
2010-07-01,52.03310450332517
2010-07-01,49.829423694308375
2010-07-01,50.11593916354984
2010-08-01,49.798392357105065
2010-08-01,49.94295082782607
2010-08-01,49.94460295555062
2010-08-01,48.15461205525367
2010-09-01,48.59864375031323
2010-09-01,49.02933626223355
2010-09-01,49.0304150618314
2010-09-01,49.05101505096696
2010-09-01,48.622921079949805
2010-10-01,49.381847031050235
2010-10-01,49.38373818625767
2010-10-01,49.669997469336906
2010-10-01,49.44005468375409
2010-11-01,49.002895521634535
2010-11-01,49.004151842652675
2010-11-01,49.147877410908855
2010-12-01,46.71871033742475
2010-12-01,46.71827275284773
2010-12-01,47.14460515500378
2010-12-01,47.00376692167737
2010-12-01,47.0043310201152
2010-12-01,46.82456607679791
2010-12-01,46.9662190051356
2011-01-01,46.90627339681744
2011-01-01,47.33266435975413
2011-01-01,47.9102070491441
2011-01-01,47.770110719324165
2011-01-01,47.77085888590968
2011-01-01,49.72740318055999
2011-01-01,49.44391126637857
2011-01-01,49.30170032722158
2011-01-01,49.86893168823155
2011-02-01,47.47707010697794
2011-02-01,47.47638609397952
2011-02-01,47.760251488320705
2011-02-01,47.659951952875126
2011-02-01,47.659951952875126
2011-03-01,44.65942426672644
2011-03-01,45.78682521880325
2011-03-01,45.50512937806652
2011-03-01,45.78682521880325
2011-03-01,45.787195384165564
2011-03-01,45.22293998351343
2011-03-01,45.22281670296352
2011-03-01,47.527078330344125
2011-03-01,47.527078330344125
2011-03-01,47.24550523120205
2011-04-01,46.55609919610542
2011-04-01,45.99190575944083
2011-04-01,48.72711206402073
2011-04-01,48.58466542264877
2011-04-01,48.867159899733075
2011-04-01,48.02225632671836
2011-04-01,48.30364498940291
2011-04-01,48.44504638135143
2011-04-01,48.163227151877855
2011-05-01,48.76973697137237
2011-05-01,48.909907603196736
2011-05-01,49.333375645562384
2011-05-01,50.332299063496734
2011-05-01,50.333769414074276
2011-05-01,50.05219695784743
2011-05-01,49.34924743987481
2011-05-01,49.34930854449919
2011-06-01,51.38894630997484
2011-06-01,51.810017796534936
2011-06-01,51.81112104018427
2011-06-01,52.51499161212076
2011-06-01,52.16341626342759
2011-06-01,51.602231711311504
2011-06-01,51.18201377525819
2011-07-01,50.1808220270097
2011-07-01,50.462873655298765
2011-07-01,50.74395333455382
2011-07-01,50.604572144989945
2011-07-01,50.60536581375833
2011-07-01,49.41153881382775
2011-08-01,46.29785984779483
2011-08-01,46.438641934026705
2011-08-01,46.43694064758522
2011-08-01,46.29749544491914
2011-08-01,46.29822456726736
2011-08-01,46.29858960374939
2011-08-01,46.844026498997124
2011-08-01,47.12237664771288
2011-09-01,45.69187470209591
2011-09-01,46.24953934788288
2011-09-01,46.24972044698087
2011-09-01,46.52843195884623
2011-09-01,48.29448069318343
2011-09-01,48.155155486720915
2011-09-01,47.45725924933984
2011-09-01,47.875658584370925
2011-09-01,48.01552792520956
2011-10-01,49.64758813914381
2011-10-01,49.92781237199526
2011-10-01,49.926964309033764
2011-10-01,50.79302618609597
2011-10-01,50.374024908770515
2011-10-01,50.374446378133264
2011-10-01,49.67745678393773
2011-11-01,49.99805437583516
2011-11-01,50.55608022878837
2011-11-01,51.114347963882864
2011-11-01,50.83485221145982
2011-11-01,50.69600904743781
2011-11-01,49.042893244842176
2011-11-01,48.765082544869664
2011-11-01,48.76520223926861
2011-12-01,49.67200298493419
2011-12-01,49.94981358181077
2011-12-01,50.22786367058125
2011-12-01,49.950532367847615
2011-12-01,50.000296924213934
2011-12-01,49.444076277720235
2011-12-01,49.16644496476872
2012-01-01,49.08800970993726
2012-01-01,49.22775255988039
2012-01-01,48.95030125279268
2012-01-01,49.228711354358296
2012-01-01,48.95030125279268
2012-01-01,48.45008101159002
2012-01-01,48.034141842366424
2012-01-01,48.03420143249056
2012-01-01,48.727891299711104
2012-02-01,46.61316846407749
2012-02-01,47.30835229658423
2012-02-01,47.030003538844156
2012-02-01,47.775023556912096
2012-02-01,47.77532074027831
2012-02-01,47.77621382422688
2012-02-01,47.36027475756805
2012-02-01,47.36039393781634
2012-02-01,47.36027475756805
2012-03-01,47.71741521930327
2012-03-01,47.300700711794654
2012-03-01,47.57707970766336
2012-03-01,48.39236706694174
2012-03-01,47.83901224892021
2012-04-01,47.755219487538824
2012-04-01,47.754923576360234
2012-04-01,48.0314821638939
2012-04-01,48.72427307288204
2012-04-01,48.7256989408169
2012-04-01,48.72641279390854
2012-04-01,48.7256989408169
2012-04-01,48.435206471517205
2012-04-01,48.57310138464004
2012-05-01,50.17383578622332
2012-05-01,51.001382053310664
2012-05-01,51.00179526580713
2012-05-01,50.61146488145769
2012-05-01,50.61128809317217
2012-05-01,50.19795708166967
2012-05-01,49.78515552919127
2012-05-01,50.19795708166967
2012-05-01,50.19795708166967
2012-05-01,50.19795708166967
2012-05-01,50.47351108933798
2012-06-01,52.02533040752663
2012-06-01,49.861806125432736
2012-06-01,49.310816571166235
2012-06-01,49.58601750593277
2012-06-01,49.72414682941903
2012-07-01,50.05150947281697
2012-07-01,50.465839919934275
2012-07-01,50.46660534773328
2012-07-01,50.6035580447069
2012-07-01,50.46660534773328
2012-07-01,50.05268554561609
2012-07-01,50.18975655404001
2012-07-01,49.000142454722535
2012-07-01,49.2749324931575
2012-07-01,49.27510807803756
2012-08-01,46.49235898439089
2012-08-01,46.492651625857654
2012-08-01,46.02329316008436
2012-08-01,46.02329316008436
2012-08-01,45.88627767880542
2012-08-01,45.3387978075607
2012-08-01,45.74926219752642
2012-08-01,45.88616106988513
2012-08-01,45.47523123496852
2012-08-01,45.74914563820587
2012-09-01,44.08498938565797
2012-09-01,44.35983735528669
2012-09-01,46.9379364312097
2012-09-01,46.80132890755246
2012-09-01,46.526889987372755
2012-09-01,46.52659883675379
2012-09-01,46.66425514661331
2012-10-01,46.36455489504771
2012-10-01,46.3640294847404
2012-10-01,46.36455489504771
2012-10-01,46.22783185512179
2012-10-01,46.22736442592548
2012-10-01,47.54406261246427
2012-11-01,49.98451108535802
2012-11-01,50.25738158887817
2012-11-01,50.668077029153324
2012-11-01,50.395149230102
2012-11-01,50.12140966364332
2012-12-01,53.80856767912044
2012-12-01,54.490769670891495
2012-12-01,54.48984272326027
2012-12-01,54.08076914675903
2012-12-01,54.629408784173414
2012-12-01,54.35497258030767
2012-12-01,54.629408784173414
2012-12-01,52.057352965568185
2013-01-01,49.159050650290105
2013-01-01,48.61377134959807
2013-01-01,49.16043343951635
2013-01-01,49.161125711905136
2013-01-01,47.56659250151922
2013-01-01,47.566535297241785
2013-01-01,47.56647814113625
2013-01-01,47.97445957946706
2013-02-01,45.54650071243174
2013-02-01,45.54701598502622
2013-02-01,45.54650071243174
2013-02-01,45.27529557021327
2013-02-01,44.773563944005005
2013-02-01,45.31631832205657
2013-02-01,45.04482691704216
2013-02-01,45.044941133030825
2013-02-01,45.31654694647875
2013-02-01,45.044941133030825
2013-03-01,46.58212704403032
2013-03-01,46.853846881022065
2013-03-01,48.827361356376514
2013-03-01,49.09799786796447
2013-03-01,48.827361356376514
2013-03-01,49.09811165246727
2013-03-01,49.369203445733355
2013-03-01,49.09811165246727
2013-04-01,51.71969265215747
2013-04-01,51.99135461289278
2013-04-01,51.99072748139895
2013-04-01,51.72020575974334
2013-04-01,50.31021699109496
2013-04-01,50.03946698137454
2013-04-01,50.4458477601817
2013-04-01,50.44550683658948
2013-04-01,50.4458477601817
2013-05-01,50.84520322971186
2013-05-01,50.980038080681325
2013-05-01,50.98060676415225
2013-05-01,48.16197045791271
2013-05-01,48.16185738717851
2013-05-01,47.891957544659164
2013-06-01,48.61415452338746
2013-06-01,48.3432928687888
2013-06-01,48.20896540523813
2013-06-01,47.938273498908416
2013-06-01,47.93770814523748
2013-06-01,47.938273498908416
2013-06-01,48.239342318155614
2013-06-01,48.10377187899486
2013-06-01,48.10411024033109
2013-07-01,47.749831412154975
2013-07-01,47.88416043770692
2013-07-01,47.884724845377306
2013-07-01,48.26216287488279
2013-07-01,48.530489519444664
2013-07-01,48.93342702370562
2013-07-01,48.93348308843699
2013-08-01,49.51092509789816
2013-08-01,49.78020400238833
2013-08-01,49.78070900615766
2013-08-01,49.37687432533191
2013-08-01,49.37721099451139
2013-08-01,49.998494314625155
2013-08-01,49.595108853161015
2013-08-01,49.86388308170615
2013-08-01,49.998774638281716
2013-09-01,50.17168541367958
2013-09-01,49.90240692985013
2013-09-01,50.17168541367958
2013-09-01,49.24777102101021
2013-09-01,49.24771532856914
2013-09-01,49.24777102101021
2013-09-01,49.38199008218158
2013-09-01,49.65042848310193
2013-10-01,50.21328379653808
2013-10-01,50.48200135552934
2013-10-01,50.07917625930626
2013-10-01,50.347837986683324
2013-10-01,50.12254064613935
2013-11-01,50.51548022976113
2013-11-01,50.64886487419661
2013-11-01,50.918079915110546
2013-12-01,49.25580425660766
2013-12-01,49.25636071826472
2013-12-01,49.52490966926047
2013-12-01,49.52424135996728
2013-12-01,48.97356542162174
2013-12-01,48.70568570197481
2013-12-01,48.70657345657256
2013-12-01,48.70612939509218
2014-01-01,48.917971484151415
2014-01-01,48.40651886109405
2014-01-01,48.27241518369663
2014-01-01,48.27274630309784
2014-01-01,49.40643745216668
2014-01-01,49.80681599475215
2014-02-01,50.266234694756285
2014-02-01,49.86563590801442
2014-02-01,49.731258852117904
2014-02-01,50.26469138724284
2014-02-01,50.39956544029549
2014-02-01,50.3987383264894
2014-03-01,48.951370752715626
2014-03-01,48.95087612261801
2014-03-01,48.950381900799385
2014-03-01,49.350042611430744
2014-03-01,49.35070211822757
2014-03-01,48.81738131806388
2014-03-01,48.0945634599952
2014-03-01,48.49247046291927
2014-03-01,48.492361267815575
2014-03-01,47.9622185006173
2014-04-01,46.96250757925177
2014-04-01,47.09501597233078
2014-04-01,48.57059723267314
2014-05-01,47.888599730949764
2014-05-01,47.888218176547696
2014-05-01,47.49025747260048
2014-05-01,47.88783693579486
2014-06-01,47.911013787676694
2014-06-01,47.911777524554005
2014-06-01,47.911013787676694
2014-06-01,47.910250678872416
2014-06-01,48.17613958937817
2014-06-01,49.14488153177729
2014-06-01,48.74599415112451
2014-06-01,48.745395550782945
2014-06-01,50.00224201695501
2014-07-01,49.644274738599634
2014-07-01,50.04114676667406
2014-07-01,49.6439498334599
2014-07-01,50.32720686688317
2014-07-01,50.59103028408244
2014-07-01,50.59081456583455
2014-07-01,50.32709909595143
2014-08-01,51.59008435175827
2014-08-01,51.9861422615232
2014-08-01,52.25034318565636
2014-08-01,52.24974996047465
2014-08-01,51.85390732832064
2014-09-01,52.01971596865216
2014-09-01,51.887158030948925
2014-09-01,52.15103484893515
2014-09-01,52.150550276121066
2014-09-01,51.88678144889906
2014-09-01,52.017993746037554
2014-09-01,52.01842377404944
2014-09-01,50.275629509309496
2014-10-01,49.95672510399718
2014-10-01,49.69403069042477
2014-10-01,49.956404288537975
2014-10-01,50.088045565271806
2014-11-01,52.45293559391988
2014-11-01,51.7956373372828
2014-11-01,52.45154426035832
2014-11-01,51.9259953521801
2014-11-01,52.18901031985475
2014-12-01,52.71216279590554
2014-12-01,53.630657455423794
2014-12-01,53.63103158766799
2014-12-01,53.25451702905406
2014-12-01,53.77958473603605
2014-12-01,53.5161972010693
2014-12-01,53.25430358703806
2014-12-01,51.13418896923876
2015-01-01,56.630369778097965
2015-01-01,55.9733552836394
2015-01-01,56.23609550136537
2015-01-01,55.97420248903492
2015-01-01,55.284903667437334
2015-01-01,54.75642903516765
2015-02-01,54.482299591139245
2015-02-01,54.74504446067719
2015-02-01,54.219024662596496
2015-02-01,54.34901630028419
2015-02-01,54.613193340923225
2015-02-01,54.350608680881635
2015-02-01,49.96863942370849
2015-02-01,49.96842907439177
2015-03-01,49.408757271510794
2015-03-01,49.2790773428647
2015-03-01,49.540227125519415
2015-03-01,49.53896349856862
2015-03-01,49.91007738167974
2015-03-01,49.64971789636999
2015-03-01,49.91007738167974
2015-03-01,49.519512092890224
2015-03-01,49.90971016096704
2015-03-01,49.91007738167974
2015-04-01,49.724194505167326
2015-04-01,49.72377516280505
2015-04-01,50.182944370563426
2015-04-01,50.70219534819317
2015-04-01,50.312783123983124
2015-04-01,49.92363206086645
2015-04-01,50.312783123983124
2015-05-01,48.8962631115031
2015-05-01,48.63627211048869
2015-05-01,49.02599757686869
2015-05-01,48.63575046021387
2015-05-01,48.89563662716327
2015-05-01,48.9909625441823
2015-05-01,48.99049381358262
2015-06-01,46.832272669363064
2015-06-01,46.44353926024984
2015-06-01,46.832272669363064
2015-06-01,47.09163668344452
2015-06-01,47.22069421854121
2015-06-01,48.54165226545751
2015-06-01,48.54180750883471
2015-06-01,48.15432003953433
2015-07-01,47.99218393836901
2015-07-01,48.12108785496591
2015-07-01,48.50862690626672
2015-07-01,48.250146890595886
2015-07-01,49.88098022687542
2015-07-01,49.88129096261658
2015-07-01,49.88098022687542
2015-07-01,49.62244825617231
2015-07-01,49.49302740032609
2015-08-01,50.46460916178317
2015-08-01,50.72314013912793
2015-08-01,51.11093722537247
2015-08-01,51.21266881889776
2015-08-01,50.82497659085278
2015-08-01,50.69540325727394
2015-08-01,50.695763468167726
2015-09-01,51.69058706755236
2015-09-01,52.07771189031009
2015-09-01,52.07714493876563
2015-09-01,52.46442438467187
2015-09-01,52.07714493876563
2015-09-01,50.5850630063862
2015-10-01,51.34154806386918
2015-10-01,51.212237465136816
2015-10-01,51.34154806386918
2015-10-01,51.59894333288473
2015-10-01,51.34154806386918
2015-10-01,51.34205978408594
2015-10-01,50.74702715258856
2015-10-01,50.36088340310987
2015-10-01,50.36047467867949
2015-11-01,50.535468440161004
2015-11-01,51.04974461330708
2015-11-01,50.793832029385214
2015-11-01,50.708147797986776
2015-11-01,50.45223338723091
2015-11-01,50.708147797986776
2015-12-01,50.406041791882934
2015-12-01,50.91771843435953
2015-12-01,50.91807380069975
2015-12-01,51.0455995502199
2015-12-01,50.91807380069975
2015-12-01,50.91771843435953
2015-12-01,50.03120073744212
2015-12-01,49.903774874285745
2016-01-01,50.870449911955426
2016-01-01,50.614435654248076
2016-01-01,50.615093008652636
2016-01-01,50.614435654248076
2016-01-01,50.09268360568361
2016-01-01,49.5806056050952
2016-01-01,49.96379205710432
2016-01-01,49.580151593279155
2016-02-01,50.32730095148334
2016-02-01,50.326846580196424
2016-02-01,51.094281484087624
2016-02-01,50.838267226380275
2016-02-01,49.6927431394494
2016-02-01,49.6927431394494
2016-02-01,49.94679155251056
2016-02-01,49.6927431394494
2016-03-01,50.128549114415115
2016-03-01,50.5100725296926
2016-03-01,50.38219713596639
2016-03-01,50.38259752747635
2016-04-01,48.8952865916389
2016-04-01,48.89438428895292
2016-04-01,48.38398505311238
2016-04-01,48.63863350150058
2016-04-01,48.38398505311238
2016-04-01,48.63863350150058
2016-04-01,48.38398505311238
2016-05-01,48.171846632381296
2016-05-01,47.83064282542403
2016-05-01,47.449274271001975
2016-05-01,47.448677452857595
2016-05-01,47.449274271001975
2016-05-01,48.48399494443595
2016-06-01,47.67015456249178
2016-06-01,47.922956785315776
2016-06-01,48.04869067678489
2016-06-01,48.04918491377957
2016-06-01,47.79633326725615
2016-07-01,49.24244112058714
2016-07-01,49.634346483960925
2016-07-01,49.886850814593785
2016-07-01,49.88749131445805
2016-07-01,49.634888021811854
2016-08-01,49.28048255555843
2016-08-01,49.27969424803315
2016-08-01,49.66615500009951
2016-08-01,49.66561472999192
2016-08-01,49.28747568966622
2016-08-01,49.28786800051493
2016-09-01,49.053017058813104
2016-09-01,48.35026352759667
2016-09-01,48.09884268343287
2016-09-01,47.59692865286382
2016-09-01,47.59727005780155
2016-10-01,48.13109936851789
2016-10-01,48.31731945199692
2016-10-01,47.94089737192006
2016-10-01,48.067555989429806
2016-10-01,48.06682554452077
2016-10-01,48.31814728956056
2016-10-01,48.56966453965285
2016-11-01,47.452948829401606
2016-11-01,47.20187621476154
2016-11-01,47.45198055688084
2016-11-01,47.70344160660265
2016-11-01,47.95412879030532
2016-11-01,47.63959821549337
2016-12-01,47.11386495633223
2016-12-01,46.99030548392943
2016-12-01,47.2398770004191
2016-12-01,46.74126343449501
2016-12-01,46.36750797560068
2016-12-01,46.36731573941771
2016-12-01,47.189508323368635
2016-12-01,47.189364146231355
2017-01-01,45.29988428704624
2017-01-01,45.798015962528964
2017-01-01,45.54863798212002
2017-01-01,45.30031648458593
2017-01-01,45.26715415889774
2017-01-01,45.887315260925824
2017-01-01,46.01121369952879
2017-01-01,46.50852782231135
2017-01-01,46.38501318679629
2017-02-01,46.826121179555514
2017-02-01,47.2005456494705
2017-02-01,46.70255892852949
2017-02-01,48.13751315681364
2017-02-01,47.51735304489057
2017-02-01,47.76519786976484
2017-03-01,49.96356659927335
2017-03-01,49.8402407709694
2017-03-01,49.71495862466918
2017-03-01,49.2183159451949
2017-03-01,48.97028079985619
2017-03-01,49.467066000078354
2017-04-01,48.17684138708951
2017-04-01,47.92942529076371
2017-04-01,48.17778898008838
2017-04-01,48.17731500191852
2017-04-01,48.30192426291077
2017-05-01,49.49331171846748
2017-05-01,47.146112265656676
2017-05-01,47.51690368628221
2017-05-01,47.26977219269571
2017-05-01,47.640800346861866
2017-05-01,47.64132052520133
2017-05-01,47.640800346861866
2017-05-01,47.312180073773746
2017-06-01,46.19538212518249
2017-06-01,46.56513485531618
2017-06-01,46.31847624740108
2017-06-01,46.68827601388256
2017-06-01,45.34694841960118
2017-06-01,45.347182884186516
2017-07-01,45.2181489607914
2017-07-01,45.71061837573642
2017-07-01,44.972336289572354
2017-07-01,45.34175869015676
2017-07-01,45.09524262518191
2017-07-01,45.34175869015676
2017-07-01,44.616914856655335
2017-08-01,42.9901566717246
2017-08-01,43.60431285173943
2017-08-01,43.2348479788242
2017-08-01,42.9901566717246
2017-08-01,42.99071724631645
2017-08-01,42.140444822222804
2017-08-01,41.89607665827884
2017-08-01,42.38523044525893
2017-09-01,41.43804933440756
2017-09-01,41.43893085920463
2017-09-01,41.193542193308865
2017-09-01,41.07203095943073
2017-09-01,42.36273392940138
2017-09-01,41.75105208984411
2017-10-01,41.9223094618343
2017-10-01,41.92383473873889
2017-10-01,42.16866570328163
2017-10-01,41.80264630835838
2017-10-01,41.802183051308745
2017-10-01,42.04706072775022
2017-10-01,42.55616349789086
2017-11-01,41.20040592784332
2017-11-01,41.20045169656569
2017-11-01,41.5652288283208
2017-11-01,41.56541231787589
2017-11-01,41.443942336314
2017-11-01,41.58910510523253
2017-11-01,42.075535915750436
2017-12-01,41.31675251353526
2017-12-01,42.04943005024112
2017-12-01,41.80520337220639
