date,I_star
2009-01-01,44.412466581984624
2009-01-01,44.412466581984624
2009-01-01,44.412466581984624
2009-02-01,36.99719284688129
2009-02-01,36.99719284688129
2009-02-01,43.10999021640822
2009-02-01,43.10999021640822
2009-02-01,43.10999021640822
2009-02-01,43.10999021640822
2009-03-01,45.70983535571651
2009-03-01,45.70983535571651
2009-03-01,45.70983535571651
2009-03-01,53.091036824604004
2009-03-01,53.091036824604004
2009-03-01,53.091036824604004
2009-04-01,53.471091958289705
2009-04-01,53.471091958289705
2009-04-01,53.471091958289705
2009-04-01,53.471091958289705
2009-04-01,50.88193745610254
2009-05-01,49.06755093826237
2009-05-01,49.06755093826237
2009-05-01,49.06755093826237
2009-05-01,49.06755093826237
2009-05-01,49.06755093826237
2009-05-01,49.06755093826237
