date,R_star
2008-03-01,51.515151515151516
2008-03-01,51.515151515151516
2008-03-01,51.515151515151516
2008-03-01,51.515151515151516
2008-03-01,51.515151515151516
2008-04-01,57.76515151515152
2008-04-01,57.76515151515152
2008-04-01,57.76515151515152
2008-04-01,57.76515151515152
2008-04-01,57.76515151515152
2008-04-01,57.76515151515152
2008-04-01,57.76515151515152
2008-05-01,63.4469696969697
2008-05-01,63.4469696969697
2008-05-01,63.4469696969697
2008-05-01,63.4469696969697
2008-05-01,63.4469696969697
2008-06-01,63.06818181818182
2008-06-01,63.06818181818182
2008-06-01,63.06818181818182
2008-06-01,63.06818181818182
2008-06-01,63.06818181818182
2008-06-01,63.06818181818182
2008-06-01,63.06818181818182
2008-07-01,62.87878787878788
2008-07-01,62.87878787878788
2008-07-01,62.87878787878788
2008-07-01,62.87878787878788
2008-07-01,62.87878787878788
2008-07-01,62.87878787878788
2008-07-01,62.87878787878788
2008-08-01,63.06818181818182
2008-08-01,63.06818181818182
2008-08-01,63.06818181818182
2008-08-01,63.06818181818182
2008-08-01,63.06818181818182
2008-09-01,66.66666666666667
2008-09-01,66.66666666666667
2008-09-01,66.66666666666667
2008-09-01,66.66666666666667
2008-09-01,66.66666666666667
2008-10-01,82.57575757575758
2008-10-01,82.57575757575758
2008-10-01,82.57575757575758
2008-10-01,82.57575757575758
2008-11-01,93.56060606060606
2008-11-01,93.56060606060606
2008-11-01,93.56060606060606
2008-11-01,93.56060606060606
2008-11-01,93.56060606060606
2008-11-01,93.56060606060606
2008-11-01,93.56060606060606
2008-12-01,97.91666666666667
2008-12-01,97.91666666666667
2008-12-01,97.91666666666667
2008-12-01,97.91666666666667
2009-01-01,98.10606060606061
2009-01-01,98.10606060606061
2009-01-01,98.10606060606061
2009-01-01,98.10606060606061
2009-01-01,98.10606060606061
2009-01-01,98.10606060606061
2009-01-01,98.10606060606061
2009-02-01,96.78030303030303
2009-02-01,96.78030303030303
2009-02-01,96.78030303030303
2009-02-01,96.78030303030303
2009-02-01,96.78030303030303
2009-02-01,96.78030303030303
2009-03-01,97.53787878787878
2009-03-01,97.53787878787878
2009-03-01,97.53787878787878
2009-03-01,97.53787878787878
2009-03-01,97.53787878787878
2009-03-01,97.53787878787878
2009-04-01,98.10606060606061
2009-04-01,98.10606060606061
2009-04-01,98.10606060606061
2009-04-01,98.10606060606061
2009-04-01,98.10606060606061
2009-05-01,97.53787878787878
2009-05-01,97.53787878787878
2009-05-01,97.53787878787878
2009-05-01,97.53787878787878
2009-05-01,97.53787878787878
2009-05-01,97.53787878787878
2009-06-01,96.96969696969697
2009-06-01,96.96969696969697
2009-06-01,96.96969696969697
2009-06-01,96.96969696969697
2009-06-01,96.96969696969697
2009-06-01,96.96969696969697
2009-06-01,96.96969696969697
2009-06-01,96.96969696969697
2009-07-01,97.91666666666667
2009-07-01,97.91666666666667
2009-07-01,97.91666666666667
2009-07-01,97.91666666666667
2009-08-01,97.91666666666667
2009-08-01,97.91666666666667
2009-08-01,97.91666666666667
2009-08-01,97.91666666666667
2009-08-01,97.91666666666667
2009-08-01,97.91666666666667
2009-08-01,97.91666666666667
2009-09-01,98.10606060606061
2009-09-01,98.10606060606061
2009-09-01,98.10606060606061
2009-09-01,98.10606060606061
2009-09-01,98.10606060606061
2009-09-01,98.10606060606061
2009-09-01,98.10606060606061
2009-09-01,98.10606060606061
2009-10-01,98.67424242424242
2009-10-01,98.67424242424242
2009-10-01,98.67424242424242
2009-10-01,98.67424242424242
2009-10-01,98.67424242424242
2009-10-01,98.67424242424242
2009-11-01,98.67424242424242
2009-11-01,98.67424242424242
2009-11-01,98.67424242424242
2009-11-01,98.67424242424242
2009-11-01,98.67424242424242
2009-11-01,98.67424242424242
2009-11-01,98.67424242424242
2009-11-01,98.67424242424242
2009-11-01,98.67424242424242
2009-12-01,98.67424242424242
2009-12-01,98.67424242424242
2009-12-01,98.67424242424242
2009-12-01,98.67424242424242
2009-12-01,98.67424242424242
2009-12-01,98.67424242424242
2009-12-01,98.67424242424242
2010-01-01,98.86363636363636
2010-01-01,98.86363636363636
2010-01-01,98.86363636363636
2010-01-01,98.86363636363636
2010-01-01,98.86363636363636
2010-01-01,98.86363636363636
2010-02-01,98.48484848484848
2010-02-01,98.48484848484848
2010-02-01,98.48484848484848
2010-02-01,98.48484848484848
2010-02-01,98.48484848484848
2010-02-01,98.48484848484848
2010-02-01,98.48484848484848
2010-03-01,97.91666666666667
2010-03-01,97.91666666666667
2010-03-01,97.91666666666667
2010-03-01,97.91666666666667
2010-03-01,97.91666666666667
2010-03-01,97.91666666666667
2010-03-01,97.91666666666667
2010-04-01,97.1590909090909
2010-04-01,97.1590909090909
2010-04-01,97.1590909090909
2010-04-01,97.1590909090909
2010-04-01,97.1590909090909
2010-04-01,97.1590909090909
2010-05-01,97.1590909090909
2010-05-01,97.1590909090909
2010-05-01,97.1590909090909
2010-05-01,97.1590909090909
2010-05-01,97.1590909090909
2010-06-01,97.53787878787878
2010-06-01,97.53787878787878
2010-06-01,97.53787878787878
2010-06-01,97.53787878787878
2010-07-01,97.53787878787878
2010-07-01,97.53787878787878
2010-07-01,97.53787878787878
2010-07-01,97.53787878787878
2010-07-01,97.53787878787878
2010-08-01,97.34848484848484
2010-08-01,97.34848484848484
2010-08-01,97.34848484848484
2010-08-01,97.34848484848484
2010-09-01,97.34848484848484
2010-09-01,97.34848484848484
2010-09-01,97.34848484848484
2010-09-01,97.34848484848484
2010-09-01,97.34848484848484
2010-10-01,97.34848484848484
2010-10-01,97.34848484848484
2010-10-01,97.34848484848484
2010-10-01,97.34848484848484
2010-11-01,97.34848484848484
2010-11-01,97.34848484848484
2010-11-01,97.34848484848484
2010-12-01,97.53787878787878
2010-12-01,97.53787878787878
2010-12-01,97.53787878787878
2010-12-01,97.53787878787878
2010-12-01,97.53787878787878
2010-12-01,97.53787878787878
2010-12-01,97.53787878787878
2011-01-01,97.72727272727273
2011-01-01,97.72727272727273
2011-01-01,97.72727272727273
2011-01-01,97.72727272727273
2011-01-01,97.72727272727273
2011-01-01,97.72727272727273
2011-01-01,97.72727272727273
2011-01-01,97.72727272727273
2011-01-01,97.72727272727273
2011-02-01,97.91666666666667
2011-02-01,97.91666666666667
2011-02-01,97.91666666666667
2011-02-01,97.91666666666667
2011-02-01,97.91666666666667
2011-03-01,98.29545454545455
2011-03-01,98.29545454545455
2011-03-01,98.29545454545455
2011-03-01,98.29545454545455
2011-03-01,98.29545454545455
2011-03-01,98.29545454545455
2011-03-01,98.29545454545455
2011-03-01,98.29545454545455
2011-03-01,98.29545454545455
2011-03-01,98.29545454545455
2011-04-01,99.0530303030303
2011-04-01,99.0530303030303
2011-04-01,99.0530303030303
2011-04-01,99.0530303030303
2011-04-01,99.0530303030303
2011-04-01,99.0530303030303
2011-04-01,99.0530303030303
2011-04-01,99.0530303030303
2011-04-01,99.0530303030303
2011-05-01,99.24242424242425
2011-05-01,99.24242424242425
2011-05-01,99.24242424242425
2011-05-01,99.24242424242425
2011-05-01,99.24242424242425
2011-05-01,99.24242424242425
2011-05-01,99.24242424242425
2011-05-01,99.24242424242425
2011-06-01,99.24242424242425
2011-06-01,99.24242424242425
2011-06-01,99.24242424242425
2011-06-01,99.24242424242425
2011-06-01,99.24242424242425
2011-06-01,99.24242424242425
2011-06-01,99.24242424242425
2011-07-01,99.62121212121212
2011-07-01,99.62121212121212
2011-07-01,99.62121212121212
2011-07-01,99.62121212121212
2011-07-01,99.62121212121212
2011-07-01,99.62121212121212
2011-08-01,99.0530303030303
2011-08-01,99.0530303030303
2011-08-01,99.0530303030303
2011-08-01,99.0530303030303
2011-08-01,99.0530303030303
2011-08-01,99.0530303030303
2011-08-01,99.0530303030303
2011-08-01,99.0530303030303
2011-09-01,99.43181818181819
2011-09-01,99.43181818181819
2011-09-01,99.43181818181819
2011-09-01,99.43181818181819
2011-09-01,99.43181818181819
2011-09-01,99.43181818181819
2011-09-01,99.43181818181819
2011-09-01,99.43181818181819
2011-09-01,99.43181818181819
2011-10-01,99.62121212121212
2011-10-01,99.62121212121212
2011-10-01,99.62121212121212
2011-10-01,99.62121212121212
2011-10-01,99.62121212121212
2011-10-01,99.62121212121212
2011-10-01,99.62121212121212
2011-11-01,99.43181818181819
2011-11-01,99.43181818181819
2011-11-01,99.43181818181819
2011-11-01,99.43181818181819
2011-11-01,99.43181818181819
2011-11-01,99.43181818181819
2011-11-01,99.43181818181819
2011-11-01,99.43181818181819
2011-12-01,99.62121212121212
2011-12-01,99.62121212121212
2011-12-01,99.62121212121212
2011-12-01,99.62121212121212
2011-12-01,99.62121212121212
2011-12-01,99.62121212121212
2011-12-01,99.62121212121212
2012-01-01,99.43181818181819
2012-01-01,99.43181818181819
2012-01-01,99.43181818181819
2012-01-01,99.43181818181819
2012-01-01,99.43181818181819
2012-01-01,99.43181818181819
2012-01-01,99.43181818181819
2012-01-01,99.43181818181819
2012-01-01,99.43181818181819
2012-02-01,99.0530303030303
2012-02-01,99.0530303030303
2012-02-01,99.0530303030303
2012-02-01,99.0530303030303
2012-02-01,99.0530303030303
2012-02-01,99.0530303030303
2012-02-01,99.0530303030303
2012-02-01,99.0530303030303
2012-02-01,99.0530303030303
2012-03-01,98.48484848484848
2012-03-01,98.48484848484848
2012-03-01,98.48484848484848
2012-03-01,98.48484848484848
2012-03-01,98.48484848484848
2012-04-01,98.29545454545455
2012-04-01,98.29545454545455
2012-04-01,98.29545454545455
2012-04-01,98.29545454545455
2012-04-01,98.29545454545455
2012-04-01,98.29545454545455
2012-04-01,98.29545454545455
2012-04-01,98.29545454545455
2012-04-01,98.29545454545455
2012-05-01,97.91666666666667
2012-05-01,97.91666666666667
2012-05-01,97.91666666666667
2012-05-01,97.91666666666667
2012-05-01,97.91666666666667
2012-05-01,97.91666666666667
2012-05-01,97.91666666666667
2012-05-01,97.91666666666667
2012-05-01,97.91666666666667
2012-05-01,97.91666666666667
2012-05-01,97.91666666666667
2012-06-01,97.91666666666667
2012-06-01,97.91666666666667
2012-06-01,97.91666666666667
2012-06-01,97.91666666666667
2012-06-01,97.91666666666667
2012-07-01,97.91666666666667
2012-07-01,97.91666666666667
2012-07-01,97.91666666666667
2012-07-01,97.91666666666667
2012-07-01,97.91666666666667
2012-07-01,97.91666666666667
2012-07-01,97.91666666666667
2012-07-01,97.91666666666667
2012-07-01,97.91666666666667
2012-07-01,97.91666666666667
2012-08-01,98.48484848484848
2012-08-01,98.48484848484848
2012-08-01,98.48484848484848
2012-08-01,98.48484848484848
2012-08-01,98.48484848484848
2012-08-01,98.48484848484848
2012-08-01,98.48484848484848
2012-08-01,98.48484848484848
2012-08-01,98.48484848484848
2012-08-01,98.48484848484848
2012-09-01,98.29545454545455
2012-09-01,98.29545454545455
2012-09-01,98.29545454545455
2012-09-01,98.29545454545455
2012-09-01,98.29545454545455
2012-09-01,98.29545454545455
2012-09-01,98.29545454545455
2012-10-01,97.91666666666667
2012-10-01,97.91666666666667
2012-10-01,97.91666666666667
2012-10-01,97.91666666666667
2012-10-01,97.91666666666667
2012-10-01,97.91666666666667
2012-11-01,97.91666666666667
2012-11-01,97.91666666666667
2012-11-01,97.91666666666667
2012-11-01,97.91666666666667
2012-11-01,97.91666666666667
2012-12-01,97.91666666666667
2012-12-01,97.91666666666667
2012-12-01,97.91666666666667
2012-12-01,97.91666666666667
2012-12-01,97.91666666666667
2012-12-01,97.91666666666667
2012-12-01,97.91666666666667
2012-12-01,97.91666666666667
2013-01-01,98.29545454545455
2013-01-01,98.29545454545455
2013-01-01,98.29545454545455
2013-01-01,98.29545454545455
2013-01-01,98.29545454545455
2013-01-01,98.29545454545455
2013-01-01,98.29545454545455
2013-01-01,98.29545454545455
2013-02-01,98.10606060606061
2013-02-01,98.10606060606061
2013-02-01,98.10606060606061
2013-02-01,98.10606060606061
2013-02-01,98.10606060606061
2013-02-01,98.10606060606061
2013-02-01,98.10606060606061
2013-02-01,98.10606060606061
2013-02-01,98.10606060606061
2013-02-01,98.10606060606061
2013-03-01,98.29545454545455
2013-03-01,98.29545454545455
2013-03-01,98.29545454545455
2013-03-01,98.29545454545455
2013-03-01,98.29545454545455
2013-03-01,98.29545454545455
2013-03-01,98.29545454545455
2013-03-01,98.29545454545455
2013-04-01,98.10606060606061
2013-04-01,98.10606060606061
2013-04-01,98.10606060606061
2013-04-01,98.10606060606061
2013-04-01,98.10606060606061
2013-04-01,98.10606060606061
2013-04-01,98.10606060606061
2013-04-01,98.10606060606061
2013-04-01,98.10606060606061
2013-05-01,98.86363636363636
2013-05-01,98.86363636363636
2013-05-01,98.86363636363636
2013-05-01,98.86363636363636
2013-05-01,98.86363636363636
2013-05-01,98.86363636363636
2013-06-01,99.24242424242425
2013-06-01,99.24242424242425
2013-06-01,99.24242424242425
2013-06-01,99.24242424242425
2013-06-01,99.24242424242425
2013-06-01,99.24242424242425
2013-06-01,99.24242424242425
2013-06-01,99.24242424242425
2013-06-01,99.24242424242425
2013-07-01,99.24242424242425
2013-07-01,99.24242424242425
2013-07-01,99.24242424242425
2013-07-01,99.24242424242425
2013-07-01,99.24242424242425
2013-07-01,99.24242424242425
2013-07-01,99.24242424242425
2013-08-01,99.43181818181819
2013-08-01,99.43181818181819
2013-08-01,99.43181818181819
2013-08-01,99.43181818181819
2013-08-01,99.43181818181819
2013-08-01,99.43181818181819
2013-08-01,99.43181818181819
2013-08-01,99.43181818181819
2013-08-01,99.43181818181819
2013-09-01,99.43181818181819
2013-09-01,99.43181818181819
2013-09-01,99.43181818181819
2013-09-01,99.43181818181819
2013-09-01,99.43181818181819
2013-09-01,99.43181818181819
2013-09-01,99.43181818181819
2013-09-01,99.43181818181819
2013-10-01,99.24242424242425
2013-10-01,99.24242424242425
2013-10-01,99.24242424242425
2013-10-01,99.24242424242425
2013-10-01,99.24242424242425
2013-11-01,99.43181818181819
2013-11-01,99.43181818181819
2013-11-01,99.43181818181819
2013-12-01,99.24242424242425
2013-12-01,99.24242424242425
2013-12-01,99.24242424242425
2013-12-01,99.24242424242425
2013-12-01,99.24242424242425
2013-12-01,99.24242424242425
2013-12-01,99.24242424242425
2013-12-01,99.24242424242425
2014-01-01,99.62121212121212
2014-01-01,99.62121212121212
2014-01-01,99.62121212121212
2014-01-01,99.62121212121212
2014-01-01,99.62121212121212
2014-01-01,99.62121212121212
2014-02-01,99.62121212121212
2014-02-01,99.62121212121212
2014-02-01,99.62121212121212
2014-02-01,99.62121212121212
2014-02-01,99.62121212121212
2014-02-01,99.62121212121212
2014-03-01,99.43181818181819
2014-03-01,99.43181818181819
2014-03-01,99.43181818181819
2014-03-01,99.43181818181819
2014-03-01,99.43181818181819
2014-03-01,99.43181818181819
2014-03-01,99.43181818181819
2014-03-01,99.43181818181819
2014-03-01,99.43181818181819
2014-03-01,99.43181818181819
2014-04-01,99.24242424242425
2014-04-01,99.24242424242425
2014-04-01,99.24242424242425
2014-05-01,99.24242424242425
2014-05-01,99.24242424242425
2014-05-01,99.24242424242425
2014-05-01,99.24242424242425
2014-06-01,99.0530303030303
2014-06-01,99.0530303030303
2014-06-01,99.0530303030303
2014-06-01,99.0530303030303
2014-06-01,99.0530303030303
2014-06-01,99.0530303030303
2014-06-01,99.0530303030303
2014-06-01,99.0530303030303
2014-06-01,99.0530303030303
2014-07-01,99.24242424242425
2014-07-01,99.24242424242425
2014-07-01,99.24242424242425
2014-07-01,99.24242424242425
2014-07-01,99.24242424242425
2014-07-01,99.24242424242425
2014-07-01,99.24242424242425
2014-08-01,99.24242424242425
2014-08-01,99.24242424242425
2014-08-01,99.24242424242425
2014-08-01,99.24242424242425
2014-08-01,99.24242424242425
2014-09-01,99.24242424242425
2014-09-01,99.24242424242425
2014-09-01,99.24242424242425
2014-09-01,99.24242424242425
2014-09-01,99.24242424242425
2014-09-01,99.24242424242425
2014-09-01,99.24242424242425
2014-09-01,99.24242424242425
2014-10-01,99.24242424242425
2014-10-01,99.24242424242425
2014-10-01,99.24242424242425
2014-10-01,99.24242424242425
2014-11-01,99.24242424242425
2014-11-01,99.24242424242425
2014-11-01,99.24242424242425
2014-11-01,99.24242424242425
2014-11-01,99.24242424242425
2014-12-01,98.67424242424242
2014-12-01,98.67424242424242
2014-12-01,98.67424242424242
2014-12-01,98.67424242424242
2014-12-01,98.67424242424242
2014-12-01,98.67424242424242
2014-12-01,98.67424242424242
2014-12-01,98.67424242424242
2015-01-01,98.86363636363636
2015-01-01,98.86363636363636
2015-01-01,98.86363636363636
2015-01-01,98.86363636363636
2015-01-01,98.86363636363636
2015-01-01,98.86363636363636
2015-02-01,98.86363636363636
2015-02-01,98.86363636363636
2015-02-01,98.86363636363636
2015-02-01,98.86363636363636
2015-02-01,98.86363636363636
2015-02-01,98.86363636363636
2015-02-01,98.86363636363636
2015-02-01,98.86363636363636
2015-03-01,98.86363636363636
2015-03-01,98.86363636363636
2015-03-01,98.86363636363636
2015-03-01,98.86363636363636
2015-03-01,98.86363636363636
2015-03-01,98.86363636363636
2015-03-01,98.86363636363636
2015-03-01,98.86363636363636
2015-03-01,98.86363636363636
2015-03-01,98.86363636363636
2015-04-01,98.67424242424242
2015-04-01,98.67424242424242
2015-04-01,98.67424242424242
2015-04-01,98.67424242424242
2015-04-01,98.67424242424242
2015-04-01,98.67424242424242
2015-04-01,98.67424242424242
2015-05-01,98.67424242424242
2015-05-01,98.67424242424242
2015-05-01,98.67424242424242
2015-05-01,98.67424242424242
2015-05-01,98.67424242424242
2015-05-01,98.67424242424242
2015-05-01,98.67424242424242
2015-06-01,98.48484848484848
2015-06-01,98.48484848484848
2015-06-01,98.48484848484848
2015-06-01,98.48484848484848
2015-06-01,98.48484848484848
2015-06-01,98.48484848484848
2015-06-01,98.48484848484848
2015-06-01,98.48484848484848
2015-07-01,98.48484848484848
2015-07-01,98.48484848484848
2015-07-01,98.48484848484848
2015-07-01,98.48484848484848
2015-07-01,98.48484848484848
2015-07-01,98.48484848484848
2015-07-01,98.48484848484848
2015-07-01,98.48484848484848
2015-07-01,98.48484848484848
2015-08-01,98.29545454545455
2015-08-01,98.29545454545455
2015-08-01,98.29545454545455
2015-08-01,98.29545454545455
2015-08-01,98.29545454545455
2015-08-01,98.29545454545455
2015-08-01,98.29545454545455
2015-09-01,98.29545454545455
2015-09-01,98.29545454545455
2015-09-01,98.29545454545455
2015-09-01,98.29545454545455
2015-09-01,98.29545454545455
2015-09-01,98.29545454545455
2015-10-01,98.67424242424242
2015-10-01,98.67424242424242
2015-10-01,98.67424242424242
2015-10-01,98.67424242424242
2015-10-01,98.67424242424242
2015-10-01,98.67424242424242
2015-10-01,98.67424242424242
2015-10-01,98.67424242424242
2015-10-01,98.67424242424242
2015-11-01,98.67424242424242
2015-11-01,98.67424242424242
2015-11-01,98.67424242424242
2015-11-01,98.67424242424242
2015-11-01,98.67424242424242
2015-11-01,98.67424242424242
2015-12-01,96.40151515151516
2015-12-01,96.40151515151516
2015-12-01,96.40151515151516
2015-12-01,96.40151515151516
2015-12-01,96.40151515151516
2015-12-01,96.40151515151516
2015-12-01,96.40151515151516
2015-12-01,96.40151515151516
2016-01-01,94.50757575757575
2016-01-01,94.50757575757575
2016-01-01,94.50757575757575
2016-01-01,94.50757575757575
2016-01-01,94.50757575757575
2016-01-01,94.50757575757575
2016-01-01,94.50757575757575
2016-01-01,94.50757575757575
2016-02-01,93.75
2016-02-01,93.75
2016-02-01,93.75
2016-02-01,93.75
2016-02-01,93.75
2016-02-01,93.75
2016-02-01,93.75
2016-02-01,93.75
2016-03-01,94.12878787878788
2016-03-01,94.12878787878788
2016-03-01,94.12878787878788
2016-03-01,94.12878787878788
2016-04-01,93.93939393939394
2016-04-01,93.93939393939394
2016-04-01,93.93939393939394
2016-04-01,93.93939393939394
2016-04-01,93.93939393939394
2016-04-01,93.93939393939394
2016-04-01,93.93939393939394
2016-05-01,93.93939393939394
2016-05-01,93.93939393939394
2016-05-01,93.93939393939394
2016-05-01,93.93939393939394
2016-05-01,93.93939393939394
2016-05-01,93.93939393939394
2016-06-01,93.75
2016-06-01,93.75
2016-06-01,93.75
2016-06-01,93.75
2016-06-01,93.75
2016-07-01,93.56060606060606
2016-07-01,93.56060606060606
2016-07-01,93.56060606060606
2016-07-01,93.56060606060606
2016-07-01,93.56060606060606
2016-08-01,93.37121212121212
2016-08-01,93.37121212121212
2016-08-01,93.37121212121212
2016-08-01,93.37121212121212
2016-08-01,93.37121212121212
2016-08-01,93.37121212121212
2016-09-01,93.37121212121212
2016-09-01,93.37121212121212
2016-09-01,93.37121212121212
2016-09-01,93.37121212121212
2016-09-01,93.37121212121212
2016-10-01,93.37121212121212
2016-10-01,93.37121212121212
2016-10-01,93.37121212121212
2016-10-01,93.37121212121212
2016-10-01,93.37121212121212
2016-10-01,93.37121212121212
2016-10-01,93.37121212121212
2016-11-01,93.18181818181819
2016-11-01,93.18181818181819
2016-11-01,93.18181818181819
2016-11-01,93.18181818181819
2016-11-01,93.18181818181819
2016-11-01,93.18181818181819
2016-12-01,90.71969696969697
2016-12-01,90.71969696969697
2016-12-01,90.71969696969697
2016-12-01,90.71969696969697
2016-12-01,90.71969696969697
2016-12-01,90.71969696969697
2016-12-01,90.71969696969697
2016-12-01,90.71969696969697
2017-01-01,88.63636363636364
2017-01-01,88.63636363636364
2017-01-01,88.63636363636364
2017-01-01,88.63636363636364
2017-01-01,88.63636363636364
2017-01-01,88.63636363636364
2017-01-01,88.63636363636364
2017-01-01,88.63636363636364
2017-01-01,88.63636363636364
2017-02-01,88.4469696969697
2017-02-01,88.4469696969697
2017-02-01,88.4469696969697
2017-02-01,88.4469696969697
2017-02-01,88.4469696969697
2017-02-01,88.4469696969697
2017-03-01,85.98484848484848
2017-03-01,85.98484848484848
2017-03-01,85.98484848484848
2017-03-01,85.98484848484848
2017-03-01,85.98484848484848
2017-03-01,85.98484848484848
2017-04-01,83.90151515151516
2017-04-01,83.90151515151516
2017-04-01,83.90151515151516
2017-04-01,83.90151515151516
2017-04-01,83.90151515151516
2017-05-01,83.71212121212122
2017-05-01,83.71212121212122
2017-05-01,83.71212121212122
2017-05-01,83.71212121212122
2017-05-01,83.71212121212122
2017-05-01,83.71212121212122
2017-05-01,83.71212121212122
2017-05-01,83.71212121212122
2017-06-01,81.25
2017-06-01,81.25
2017-06-01,81.25
2017-06-01,81.25
2017-06-01,81.25
2017-06-01,81.25
2017-07-01,79.16666666666667
2017-07-01,79.16666666666667
2017-07-01,79.16666666666667
2017-07-01,79.16666666666667
2017-07-01,79.16666666666667
2017-07-01,79.16666666666667
2017-07-01,79.16666666666667
2017-08-01,78.97727272727273
2017-08-01,78.97727272727273
2017-08-01,78.97727272727273
2017-08-01,78.97727272727273
2017-08-01,78.97727272727273
2017-08-01,78.97727272727273
2017-08-01,78.97727272727273
2017-08-01,78.97727272727273
2017-09-01,79.16666666666667
2017-09-01,79.16666666666667
2017-09-01,79.16666666666667
2017-09-01,79.16666666666667
2017-09-01,79.16666666666667
2017-09-01,79.16666666666667
2017-10-01,79.16666666666667
2017-10-01,79.16666666666667
2017-10-01,79.16666666666667
2017-10-01,79.16666666666667
2017-10-01,79.16666666666667
2017-10-01,79.16666666666667
2017-10-01,79.16666666666667
2017-11-01,78.97727272727273
2017-11-01,78.97727272727273
2017-11-01,78.97727272727273
2017-11-01,78.97727272727273
2017-11-01,78.97727272727273
2017-11-01,78.97727272727273
2017-11-01,78.97727272727273
2017-12-01,76.32575757575758
2017-12-01,76.32575757575758
2017-12-01,76.32575757575758
2017-12-01,76.32575757575758
2017-12-01,76.32575757575758
2017-12-01,76.32575757575758
2018-01-01,74.24242424242425
2018-01-01,74.24242424242425
2018-01-01,74.24242424242425
2018-01-01,74.24242424242425
2018-01-01,74.24242424242425
2018-02-01,74.05303030303031
2018-02-01,74.05303030303031
2018-02-01,74.05303030303031
2018-02-01,74.05303030303031
