date,S_star
2009-01-01,19.30835734870317
2009-01-01,19.30835734870317
2009-01-01,19.30835734870317
2009-01-01,19.30835734870317
2009-01-01,19.30835734870317
2009-01-01,19.30835734870317
2009-01-01,19.30835734870317
2009-02-01,17.0028818443804
2009-02-01,17.0028818443804
2009-02-01,17.0028818443804
2009-02-01,17.0028818443804
2009-02-01,17.0028818443804
2009-02-01,17.0028818443804
2009-03-01,17.0028818443804
2009-03-01,17.0028818443804
2009-03-01,17.0028818443804
2009-03-01,17.0028818443804
2009-03-01,17.0028818443804
2009-03-01,17.0028818443804
2009-04-01,21.32564841498559
2009-04-01,21.32564841498559
2009-04-01,21.32564841498559
2009-04-01,21.32564841498559
2009-04-01,21.32564841498559
2009-05-01,24.783861671469737
2009-05-01,24.783861671469737
2009-05-01,24.783861671469737
