date,year,month,savings_rate,wage_level,wage_yoy,cpi_level,inflation_yoy,borrow_rate,S_star,W_star,I_star,R_star,CFHI_raw,CFHI
2012-01-01,2012,1,4.6,23.29,0.3014642549526325,227.505,0.3462420606916039,0.08,18.155619596541786,34.78180494187184,43.98279611951723,99.43181818181819,49.08800970993726,49.23284365080874
2012-01-01,2012,1,4.6,23.28,0.34482758620690834,227.505,0.3462420606916039,0.08,18.155619596541786,35.34077634164437,43.98279611951723,99.43181818181819,49.22775255988039,49.16073574486213
2012-01-01,2012,1,4.6,23.25,0.2587322121604174,227.505,0.3462420606916039,0.08,18.155619596541786,34.23097111329349,43.98279611951723,99.43181818181819,48.95030125279268,49.08868784087011
2012-01-01,2012,1,4.6,23.26,0.3451251078516071,227.505,0.3462420606916039,0.08,18.155619596541786,35.34461151955597,43.98279611951723,99.43181818181819,49.228711354358296,49.13558838901045
2012-01-01,2012,1,4.6,23.25,0.2587322121604174,227.505,0.3462420606916039,0.08,18.155619596541786,34.23097111329349,43.98279611951723,99.43181818181819,48.95030125279268,49.043104619981214
2012-01-01,2012,1,4.6,23.26,0.0860585197934638,227.505,0.3342932872320237,0.08,18.155619596541786,32.00513530376422,44.207750964235885,99.43181818181819,48.45008101159002,48.87636453958033
2012-01-01,2012,1,4.6,23.24,-0.043010752688177334,227.505,0.3342932872320237,0.08,18.155619596541786,30.341378626869826,44.207750964235885,99.43181818181819,48.034141842366424,48.4781747022497
2012-01-01,2012,1,4.6,23.25,-0.042992261392960085,227.505,0.3342932872320237,0.08,18.155619596541786,30.341616987366404,44.207750964235885,99.43181818181819,48.03420143249056,48.17280809548234
2012-01-01,2012,1,4.6,23.26,0.17226528854437095,227.505,0.3342932872320237,0.08,18.155619596541786,33.116376456248545,44.207750964235885,99.43181818181819,48.727891299711104,48.26541152485603
2012-02-01,2012,2,3.7,23.31,0.3443822643133698,228.433,0.7435600029989331,0.1,15.561959654178676,35.33503595696956,36.502647942131425,99.0530303030303,46.61316846407749,47.79175373209305
2012-02-01,2012,2,3.7,23.34,0.5601034037052921,228.433,0.7435600029989331,0.1,15.561959654178676,38.115771286996534,36.502647942131425,99.0530303030303,47.30835229658423,47.54980402012427
2012-02-01,2012,2,3.7,23.33,0.47372954349698126,228.433,0.7435600029989331,0.1,15.561959654178676,37.00237625603623,36.502647942131425,99.0530303030303,47.030003538844156,46.98384143316863
2012-02-01,2012,2,3.7,23.34,0.2146844139115478,228.433,0.4079031230082908,0.1,15.561959654178676,33.663176648894705,42.82192762154472,99.0530303030303,47.775023556912096,47.371126464113495
2012-02-01,2012,2,3.7,23.33,0.21477663230238253,228.433,0.4079031230082908,0.1,15.561959654178676,33.66436538235956,42.82192762154472,99.0530303030303,47.77532074027831,47.526782612011516
2012-02-01,2012,2,3.7,23.3,0.21505376344086446,228.433,0.4079031230082908,0.1,15.561959654178676,33.667937718153816,42.82192762154472,99.0530303030303,47.77621382422688,47.775519373805764
2012-02-01,2012,2,3.7,23.28,0.08598452278589797,228.433,0.4079031230082908,0.1,15.561959654178676,32.00418145151851,42.82192762154472,99.0530303030303,47.36027475756805,47.63726977402441
2012-02-01,2012,2,3.7,23.27,0.08602150537633246,228.433,0.4079031230082908,0.1,15.561959654178676,32.00465817251168,42.82192762154472,99.0530303030303,47.36039393781634,47.49896083987042
2012-02-01,2012,2,3.7,23.28,0.08598452278589797,228.433,0.4079031230082908,0.1,15.561959654178676,32.00418145151851,42.82192762154472,99.0530303030303,47.36027475756805,47.36031448431748
2012-03-01,2012,3,3.8,23.39,0.6454388984509452,229.098,0.7002043911122913,0.13,15.850144092219018,39.215781354686044,37.31888694545954,98.48484848484848,47.71741521930327,47.47936130489589
2012-03-01,2012,3,3.8,23.37,0.5161290322580614,229.098,0.7002043911122913,0.13,15.850144092219018,37.548923324651575,37.31888694545954,98.48484848484848,47.300700711794654,47.45946356288866
2012-03-01,2012,3,3.8,23.4,0.6018916595012858,229.098,0.7002043911122913,0.13,15.850144092219018,38.654439308126385,37.31888694545954,98.48484848484848,47.57707970766336,47.53173187958709
2012-03-01,2012,3,3.8,23.37,0.2574002574002643,229.098,0.29111380579864843,0.13,15.850144092219018,34.213801661704295,45.02067402899515,98.48484848484848,48.39236706694174,47.75671582879991
2012-03-01,2012,3,3.8,23.36,0.08568980291345785,229.098,0.29111380579864843,0.13,15.850144092219018,32.0003823896182,45.02067402899515,98.48484848484848,47.83901224892021,47.93615300784177
2012-04-01,2012,4,3.4,23.38,0.21431633090440716,229.177,0.32569725039726105,0.14,14.697406340057634,33.658431905633925,44.369585159009176,98.29545454545455,47.755219487538824,47.99553293446692
2012-04-01,2012,4,3.4,23.39,0.21422450728363351,229.177,0.32569725039726105,0.14,14.697406340057634,33.657248260919566,44.369585159009176,98.29545454545455,47.754923576360234,47.78305177093976
