date,year,month,savings_rate,wage_level,wage_yoy,cpi_level,inflation_yoy,borrow_rate,S_star,W_star,I_star,R_star,CFHI_raw,CFHI
2004-01-01,2004,1,4.6,15.51,1.905387647831791,186.3,2.026286966046009,1,10.526315789473681,11.082895534471403,63.63363332112187,85.36209553158706,42.651235044163506,42.97876228022929
2004-02-01,2004,2,4.6,15.53,1.63612565445026,186.7,1.688453159041381,1.01,10.526315789473681,6.992248850558784,66.71660451623215,85.2080123266564,42.36079537073026,42.519564946417994
2004-03-01,2004,3,4.5,15.56,1.8991486574983618,187.1,1.7400761283306032,1,10.197368421052632,10.988112365120642,66.24550859858009,85.36209553158706,43.19827122908511,42.73676721465963
2004-04-01,2004,4,4.9,15.59,2.0287958115183358,187.4,2.2925764192139875,1,11.513157894736842,12.957720827162472,61.20355469471815,85.36209553158706,42.75913223705113,42.77273294562216
2004-05-01,2004,5,4.8,15.63,1.9569471624266255,188.2,2.8977583378895444,1,11.184210526315788,11.866191218918974,55.68084386947278,85.36209553158706,41.02333528657365,42.32691291756996
2004-06-01,2004,6,5.4,15.67,2.018229166666674,188.9,3.1676679410158393,1.03,13.157894736842104,12.797191633347566,53.21772882749413,84.89984591679507,41.01816527861972,41.6002109340815
2004-07-01,2004,7,4.7,15.69,1.8831168831168865,189.1,2.939575394665228,1.26,10.855263157894738,10.74455654839647,55.299233803130434,81.35593220338984,39.56374642820287,40.53508233113208
2004-08-01,2004,8,4.7,15.73,2.0103761348897464,189.2,2.5474254742547275,1.43,10.855263157894738,12.677887835609457,58.87787775090384,78.73651771956857,40.28688661599415,40.28959944093891
2004-09-01,2004,9,4.1,15.78,2.3346303501945442,189.8,2.5391680172879516,1.61,8.88157894736842,17.60398012930277,58.953232855827025,75.96302003081664,40.350452990828714,40.067028678341906
2004-10-01,2004,10,3.9,15.81,2.529182879377445,190.8,3.1909140075716547,1.76,8.223684210526315,20.559635505519093,53.00559211380457,73.6517719568567,38.86017094667667,39.832503517833175
2004-11-01,2004,11,3.4,15.84,2.457956015523921,191.7,3.621621621621607,1.93,6.578947368421052,19.477552101289575,49.075082081655864,71.03235747303543,36.54098475610048,38.583869564535284
2004-12-01,2004,12,6.2,15.86,2.5210084033613356,191.7,3.3423180592991875,2.16,15.789473684210527,20.435448304837415,51.62392361106476,67.4884437596302,38.834322339935724,38.07849268090429
