date,year,month,savings_rate,wage_level,wage_yoy,cpi_level,inflation_yoy,borrow_rate,S_star,W_star,I_star,R_star,CFHI_raw,CFHI
2007-01-01,2007,1,-1.2,20.6,0.04856726566295766,203.153,0.17406311637080396,5.25,1.440922190201729,31.521857423712273,47.224341188099174,1.5151515151515156,20.425568079291175,20.093001770052542
2007-01-01,2007,1,-1.2,20.59,0.0972289742343202,203.153,0.17406311637080396,5.25,1.440922190201729,32.149127113763484,47.224341188099174,1.5151515151515156,20.582385501803977,20.477865903813633
2007-02-01,2007,2,-1.2,20.71,0.6316812439261632,203.906,0.5453648915187292,5.26,1.440922190201729,39.03843945809119,40.23398912772197,1.325757575757578,20.509777087943117,20.505910223012755
2007-02-01,2007,2,-1.2,20.7,0.6319883325230924,203.906,0.5453648915187292,5.26,1.440922190201729,39.04239795800147,40.23398912772197,1.325757575757578,20.510766712920688,20.534309767555925
2007-02-01,2007,2,-1.2,20.68,0.4859086491739717,203.906,0.5453648915187292,5.26,1.440922190201729,37.15937000055104,40.23398912772197,1.325757575757578,20.04000972355808,20.35351784147396
2007-02-01,2007,2,-1.2,20.68,0.29097963142579175,203.906,0.3706565987211752,5.26,1.440922190201729,34.64665377798822,43.52315324237188,1.325757575757578,20.23412169657985,20.26163271101954
2007-02-01,2007,2,-1.2,20.67,0.33980582524271163,203.906,0.3706565987211752,5.26,1.440922190201729,35.27604375135927,43.52315324237188,1.325757575757578,20.391469189922613,20.22186687002018
2007-03-01,2007,3,-0.8,20.78,0.8737864077669855,205.146,0.9810339990056649,5.26,2.593659942363112,42.15927585164934,32.03181869115271,1.325757575757578,19.527628015230686,20.051072967244384
2007-03-01,2007,3,-0.8,20.79,0.9713453132588645,205.146,0.9810339990056649,5.26,2.593659942363112,43.41685077464823,32.03181869115271,1.325757575757578,19.842021745980407,19.920372983711236
2007-03-01,2007,3,-0.8,20.77,0.8252427184465949,205.146,0.9810339990056649,5.26,2.593659942363112,41.53352747889567,32.03181869115271,1.325757575757578,19.371190922042267,19.580280227751118
2007-03-01,2007,3,-0.8,20.73,0.2902757619738683,205.146,0.6081233509558137,5.26,2.593659942363112,34.637580607606274,39.05246036703305,1.325757575757578,19.402364623190003,19.538525763737557
2007-03-01,2007,3,-0.8,20.72,0.048285852245277816,205.146,0.6081233509558137,5.26,2.593659942363112,31.518229887555684,39.05246036703305,1.325757575757578,18.622526943177355,19.13202749613654
2007-03-01,2007,3,-0.8,20.73,0.14492753623189802,205.146,0.6081233509558137,5.26,2.593659942363112,32.76398144334854,39.05246036703305,1.325757575757578,18.93396483212557,18.986285466164308
2007-04-01,2007,4,-1.3,20.85,0.822050290135401,205.999,1.0264533657665664,5.25,1.1527377521613829,41.4923757483859,31.17672618885696,1.5151515151515156,18.83424780113894,18.796913192147287
2007-04-01,2007,4,-1.3,20.83,0.7253384912959238,205.999,1.0264533657665664,5.25,1.1527377521613829,40.24572038293838,31.17672618885696,1.5151515151515156,18.52258395977706,18.763598864347188
2007-04-01,2007,4,-1.3,20.82,0.7256894049346707,205.999,1.0264533657665664,5.25,1.1527377521613829,40.25024380588989,31.17672618885696,1.5151515151515156,18.523714815514936,18.62684885881031
2007-04-01,2007,4,-1.3,20.78,0,205.999,0.4158014292260148,5.25,1.1527377521613829,30.89580514208387,42.67322932587791,1.5151515151515156,19.05923093381867,18.70184323637022
2007-04-01,2007,4,-1.3,20.79,0,205.999,0.4158014292260148,5.25,1.1527377521613829,30.89580514208387,42.67322932587791,1.5151515151515156,19.05923093381867,18.880725561050756
2007-04-01,2007,4,-1.3,20.78,0.0481463649494529,205.999,0.4158014292260148,5.25,1.1527377521613829,31.516431838219006,42.67322932587791,1.5151515151515156,19.214387607852455,19.110949825163264
2007-05-01,2007,5,-1.4,20.89,0.7718282682103172,207.387,1.0923927349302476,5.25,0.8645533141210375,40.84499296936792,29.93531169545824,1.5151515151515156,18.29000237352468,18.854540305065267
2007-05-01,2007,5,-1.4,20.9,0.8687258687258614,207.387,1.0923927349302476,5.25,0.8645533141210375,42.0940433958024,29.93531169545824,1.5151515151515156,18.6022649801333,18.702218320503476
2007-05-01,2007,5,-1.4,20.88,0.723589001447178,207.387,1.0923927349302476,5.25,0.8645533141210375,40.22316873016274,29.93531169545824,1.5151515151515156,18.134546313723384,18.342271222460454
2007-05-01,2007,5,-1.4,20.84,0.14416146083613413,207.387,0.6737896785906861,5.25,0.8645533141210375,32.75410641244304,37.81618631879572,1.5151515151515156,18.23749939012783,18.324770227994836
2007-06-01,2007,6,0.6,21,0.8161305808929598,207.784,0.8665090607235859,5.25,6.628242074927952,41.416068230817885,34.187934529720295,1.5151515151515156,20.936849087654412,19.102964930501873
2007-06-01,2007,6,0.6,20.95,0.8180943214629366,207.784,0.8665090607235859,5.25,6.628242074927952,41.441381664621055,34.187934529720295,1.5151515151515156,20.943177446105203,20.03917530796248
2007-07-01,2007,7,0.7,21.04,1.202501202501205,208.028,0.9849562376516463,5.26,6.9164265129682985,46.396546458492026,31.957976251295534,1.325757575757578,21.64917669962836,21.17640107779599
2007-07-01,2007,7,0.7,21.02,1.1549566891241536,208.028,0.9849562376516463,5.26,6.9164265129682985,45.783677879783525,31.957976251295534,1.325757575757578,21.495959554951234,21.3627712335616
2007-07-01,2007,7,0.7,21,1.1073663938372613,208.028,0.9849562376516463,5.26,6.9164265129682985,45.170219153189976,31.957976251295534,1.325757575757578,21.342594873302847,21.495910375960815
2007-07-01,2007,7,0.7,20.96,0.2870813397129357,208.028,0.30908398308475693,5.26,6.9164265129682985,34.59640317425395,44.68235658958285,1.325757575757578,21.88023596314067,21.572930130464915
2007-07-01,2007,7,0.7,20.95,0.33524904214559115,208.028,0.30908398308475693,5.26,6.9164265129682985,35.21730491943417,44.68235658958285,1.325757575757578,22.035461399435725,21.752764078626413
2007-08-01,2007,8,0.7,21.03,0.9117082533589338,207.738,0.16924879572972618,5.02,6.9164265129682985,42.648104234971456,47.31497850379546,5.871212121212139,25.68768034323684,23.201125901937743
2007-08-01,2007,8,0.7,21.05,0.23809523809523725,207.738,-0.022138374465785482,5.02,6.9164265129682985,33.96495192273267,50.91814926421791,5.871212121212139,24.417684955282756,24.046942232651773
2007-08-01,2007,8,0.7,21.04,0.3816793893129722,207.738,-0.022138374465785482,5.02,6.9164265129682985,35.8158114316735,50.91814926421791,5.871212121212139,24.880399832517963,24.995255043679183
2007-08-01,2007,8,0.7,21.03,0.38186157517901,207.738,-0.022138374465785482,5.02,6.9164265129682985,35.818159883363265,50.91814926421791,5.871212121212139,24.8809869454404,24.726357244413705
