date,W_star
2009-05-01,34.9880008496156
2009-06-01,33.808235435514895
2009-06-01,32.060251075121414
2009-06-01,34.39388288393624
2009-06-01,33.81218896079964
2009-06-01,34.98059080759213
2009-06-01,33.228912197056715
2009-06-01,30.313582175565102
2009-06-01,32.06130391954533
2009-07-01,36.72593471183735
2009-07-01,37.8951263070024
2009-07-01,35.55990879788665
2009-07-01,34.39230147446853
2009-08-01,35.54518890357195
2009-08-01,37.87617507641159
2009-08-01,37.873026510811776
2009-08-01,37.87932648495984
2009-08-01,36.71278008735697
2009-08-01,37.30025777378992
2009-08-01,36.720665728945626
2009-09-01,40.793595572902554
2009-09-01,35.53890878142654
2009-09-01,34.37656566739242
2009-09-01,36.70491576791742
2009-09-01,35.54518890357195
2009-09-01,31.474889440319437
2009-09-01,29.73867619426297
2009-09-01,29.739195318959133
2009-10-01,34.94757502762826
2009-10-01,36.10756382620451
2009-10-01,34.951217067974994
2009-10-01,35.534731450217066
2009-10-01,30.31801865715688
2009-10-01,32.05241496520861
2009-11-01,36.102885407277874
2009-11-01,36.67885425770756
2009-11-01,37.8448167209112
2009-11-01,37.84169637444584
2009-11-01,37.26573242267563
2009-11-01,34.94757502762826
2009-11-01,32.04982631296339
2009-11-01,30.89580514208387
2009-11-01,31.473332762098384
2009-12-01,35.51809702150124
2009-12-01,36.67626096213994
2009-12-01,36.67366999135551
2009-12-01,31.472041909125416
2009-12-01,29.744361061804785
2009-12-01,29.74384656489675
2009-12-01,29.744361061804785
2010-01-01,34.92946251137639
2010-01-01,37.81993216736155
2010-01-01,34.35477199684023
2010-01-01,35.50982446332773
2010-01-01,36.09122602468716
2010-01-01,32.0472492223631
2010-02-01,35.49952531305707
2010-02-01,33.77184630199569
2010-02-01,36.07961873942622
2010-02-01,35.50569927841822
2010-02-01,36.660749900010934
2010-02-01,35.50569927841822
2010-02-01,32.044683616123635
2010-03-01,32.04366057206817
2010-03-01,34.9204668437372
2010-03-01,34.918672522871944
2010-03-01,33.77056350040768
2010-03-01,33.77184630199569
2010-03-01,29.175553832645363
2010-03-01,30.89580514208387
2010-04-01,33.764166619325685
2010-04-01,36.06345540081535
2010-04-01,33.191516002052744
2010-04-01,34.34090531457162
2010-04-01,33.191516002052744
2010-04-01,31.469222245229805
2010-05-01,35.48110224434276
2010-05-01,33.18743473830149
2010-05-01,35.48518350567112
2010-05-01,34.91329914702933
2010-05-01,34.34090531457162
2010-06-01,37.209010006998206
2010-06-01,33.18539954327832
2010-06-01,30.89580514208387
2010-06-01,32.6145273392473
2010-07-01,36.62233400868733
2010-07-01,38.3436013297915
2010-07-01,38.34691293325446
2010-07-01,32.609196787461784
2010-07-01,33.75525866442764
2010-08-01,37.755450274886584
2010-08-01,38.333684157770584
2010-08-01,38.34029266866881
2010-08-01,33.75145788438002
2010-09-01,38.895177070370835
2010-09-01,40.617947118052115
2010-09-01,40.622262316443525
2010-09-01,34.886646157169054
2010-09-01,33.17427027310044
2010-10-01,39.44382667969985
2010-10-01,39.45139130052961
2010-10-01,40.59642843284655
2010-10-01,34.87608371954615
2010-11-01,36.58442671257159
2010-11-01,36.58945199664414
2010-11-01,37.16435426966887
2010-12-01,34.870823439488056
2010-12-01,34.869073101179985
2010-12-01,36.574402709804176
2010-12-01,36.01104977649853
2010-12-01,36.01330617024986
2010-12-01,30.89580514208387
2010-12-01,31.46241685543465
2011-01-01,36.55943276893994
2011-01-01,38.26499662068672
2011-01-01,38.25852105699693
2011-01-01,37.69813573771721
2011-01-01,37.70112840405926
2011-01-01,35.99083141825973
2011-01-01,34.85686376153405
2011-01-01,34.28802000490611
2011-01-01,36.556945448945974
2011-02-01,37.1257955316259
2011-02-01,37.12305947963221
2011-02-01,38.25852105699693
2011-02-01,30.89580514208387
2011-02-01,30.89580514208387
2011-03-01,29.769512745515573
2011-03-01,34.27911655382281
2011-03-01,33.15233319087591
2011-03-01,34.27911655382281
2011-03-01,34.28059721527206
2011-03-01,32.02357561266352
2011-03-01,32.0230824904639
2011-03-01,30.89580514208387
2011-03-01,30.89580514208387
2011-03-01,29.769512745515573
2011-04-01,35.97077225969213
2011-04-01,33.71399851303379
2011-04-01,34.27763718722366
2011-04-01,33.70785062173582
2011-04-01,34.837828530073054
2011-04-01,31.458214238014204
2011-04-01,32.58376888875239
2011-04-01,33.14937445654646
2011-04-01,32.02209753865217
2011-05-01,37.09583055817359
2011-05-01,37.656513085471055
2011-05-01,39.350385254933634
2011-05-01,35.389196507216944
2011-05-01,35.3950779095271
2011-05-01,34.26878808461973
2011-05-01,31.456990012729246
2011-05-01,31.457234431226766
2011-06-01,34.26878808461973
2011-06-01,35.95307403086012
2011-06-01,35.95748700545744
2011-06-01,38.77296929320341
2011-06-01,34.26144913130698
2011-06-01,32.01671092284262
2011-06-01,30.335839178629364
2011-07-01,36.493033313479785
2011-07-01,37.621239826636064
2011-07-01,38.74555854365628
2011-07-01,38.188033785400755
2011-07-01,38.19120846047432
2011-07-01,37.62416520057463
2011-08-01,34.25414204492136
2011-08-01,34.81727038984884
2011-08-01,34.81046524408289
2011-08-01,34.2526844334186
2011-08-01,34.255600922811475
2011-08-01,34.257061068739596
2011-08-01,26.99468472050693
2011-08-01,28.10808531536998
2011-09-01,30.33850222471588
2011-09-01,32.56916080786379
2011-09-01,32.56988520425573
2011-09-01,33.68473125171717
2011-09-01,33.687146952115334
2011-09-01,33.12984612626525
2011-09-01,30.33826117674098
2011-09-01,32.0118585168653
2011-09-01,32.571335880219834
2011-10-01,37.600833219444254
2011-10-01,38.721730150850064
2011-10-01,38.71833789900408
2011-10-01,36.47124479551165
2011-10-01,34.795239686209825
2011-10-01,34.796925563660814
2011-10-01,32.008967186878685
2011-11-01,33.124053453013026
2011-11-01,35.35615686482586
2011-11-01,37.589227805203834
2011-11-01,36.47124479551165
2011-11-01,35.91587213942363
2011-11-01,30.89580514208387
2011-11-01,29.784562342193823
2011-11-01,29.785041119789618
2011-12-01,32.00609079916607
2011-12-01,33.11733318667238
2011-12-01,34.229533541754314
2011-12-01,33.12020833081978
2011-12-01,33.67630912800383
2011-12-01,31.451426542029044
2011-12-01,30.340901290222984
2012-01-01,34.78180494187184
2012-01-01,35.34077634164437
2012-01-01,34.23097111329349
2012-01-01,35.34461151955597
2012-01-01,34.23097111329349
2012-01-01,32.00513530376422
2012-01-01,30.341378626869826
2012-01-01,30.341616987366404
2012-01-01,33.116376456248545
2012-02-01,35.33503595696956
2012-02-01,38.115771286996534
2012-02-01,37.00237625603623
2012-02-01,33.663176648894705
2012-02-01,33.66436538235956
2012-02-01,33.667937718153816
2012-02-01,32.00418145151851
2012-02-01,32.00465817251168
2012-02-01,32.00418145151851
2012-03-01,39.215781354686044
2012-03-01,37.548923324651575
2012-03-01,38.654439308126385
2012-03-01,34.213801661704295
2012-03-01,32.0003823896182
2012-04-01,33.658431905633925
2012-04-01,33.657248260919566
2012-04-01,34.76348261105422
2012-04-01,37.53464624700681
2012-04-01,37.54034971874622
2012-04-01,37.54320513111279
2012-04-01,37.54034971874622
2012-04-01,30.89580514208387
2012-04-01,31.447384794575207
2012-05-01,31.44667764117468
2012-05-01,34.75686270952406
2012-05-01,34.75851555950992
2012-05-01,32.54983634123595
2012-05-01,32.549129188093886
2012-05-01,30.89580514208387
2012-05-01,29.24459893217028
2012-05-01,30.89580514208387
2012-05-01,30.89580514208387
2012-05-01,30.89580514208387
2012-05-01,31.99802117275712
2012-06-01,37.51192993869218
2012-06-01,34.19962824641318
2012-06-01,31.995670029347185
2012-06-01,33.09647376841332
2012-06-01,33.64899106235834
2012-07-01,36.39982584179546
2012-07-01,38.05714763026469
2012-07-01,38.0602093414607
2012-07-01,38.60802012935521
2012-07-01,38.0602093414607
2012-07-01,36.40453013299197
2012-07-01,36.952814166687645
2012-07-01,31.44433350288064
2012-07-01,32.543493656620505
2012-07-01,32.544195996140736
2012-08-01,33.64195266631159
2012-08-01,33.64312323217864
2012-08-01,30.89580514208387
2012-08-01,30.89580514208387
2012-08-01,30.347743216968137
2012-08-01,28.157823731989257
2012-08-01,29.79968129185212
2012-08-01,30.347276781286965
2012-08-01,28.703557441620507
2012-08-01,29.79921505456991
2012-09-01,35.28403202845829
2012-09-01,36.3834239069732
2012-09-01,35.28030054301089
2012-09-01,34.73387044838194
2012-09-01,33.636114767663116
2012-09-01,33.63495016518727
2012-09-01,34.18557540462532
2012-10-01,35.834662030484296
2012-10-01,35.83256038925505
2012-10-01,35.834662030484296
2012-10-01,35.287769870780636
2012-10-01,35.28590015399539
2012-10-01,29.802470411064004
2012-11-01,33.081547656492596
2012-11-01,34.17302967057316
2012-11-01,35.81581143167379
2012-11-01,34.724100235468505
2012-11-01,33.629141969633764
2012-12-01,39.64619392696302
2012-12-01,39.64248299024341
2012-12-01,39.638775199718474
2012-12-01,38.00248089371353
2012-12-01,40.19703944337106
2012-12-01,39.09929462790808
2012-12-01,40.19703944337106
2012-12-01,35.80540092323178
2013-01-01,37.433632603821174
2013-01-01,35.252515401053
2013-01-01,37.43916376072616
2013-01-01,37.441932850281276
2013-01-01,31.439016961667516
2013-01-01,31.438788144557762
2013-01-01,31.438559520135644
2013-01-01,33.07048527345888
2013-02-01,35.78471151833866
2013-02-01,35.78677260871659
2013-02-01,35.78471151833866
2013-02-01,34.69989094946478
2013-02-01,30.89580514208387
2013-02-01,33.066822654290114
2013-02-01,31.980857034232475
2013-02-01,31.981313898187135
2013-02-01,33.06773715197885
2013-02-01,31.981313898187135
2013-03-01,34.150960818529384
2013-03-01,35.237840166496355
2013-03-01,30.35464576010538
2013-03-01,31.437191806457225
2013-03-01,30.35464576010538
2013-03-01,31.43764694446839
2013-03-01,32.52201411753275
2013-03-01,31.43764694446839
2013-04-01,35.77443206843051
2013-04-01,36.86107991137176
2013-04-01,36.858571385396424
2013-04-01,35.77648449877399
2013-04-01,33.6016020519759
2013-04-01,32.518602013094196
2013-04-01,34.144125128322855
2013-04-01,34.142761433953964
2013-04-01,34.144125128322855
2013-05-01,35.77033238193785
2013-05-01,36.3096717858157
2013-05-01,36.3119465196994
2013-05-01,31.975856795098036
2013-05-01,31.975404512161226
2013-05-01,30.89580514208387
2013-06-01,38.99958750507114
2013-06-01,37.916140886676494
2013-06-01,37.378831032473805
2013-06-01,36.29606340715496
2013-06-01,36.293801992471224
2013-06-01,36.29606340715496
2013-06-01,34.67282127230896
2013-06-01,34.13053951566594
2013-06-01,34.13189296101085
2013-07-01,35.75196873808735
2013-07-01,36.28928484029511
2013-07-01,36.29154247097669
2013-07-01,28.74829719060927
2013-07-01,29.821603768856765
2013-07-01,31.433353785900582
2013-07-01,31.433578044826056
2013-08-01,34.658645648800814
2013-08-01,35.73576126676149
2013-08-01,35.73778128183879
2013-08-01,34.12244255853581
2013-08-01,34.123789235253724
2013-08-01,33.5835483611674
2013-08-01,31.97000651531084
2013-08-01,33.04510342949137
2013-08-01,33.58466965579363
2013-09-01,36.80884022406792
2013-09-01,35.731726288750096
2013-09-01,36.80884022406792
2013-09-01,31.43178919525324
2013-09-01,31.431566425488988
2013-09-01,31.43178919525324
2013-09-01,31.968665439938736
2013-09-01,33.04241904362015
2013-10-01,34.65081618457546
2013-10-01,35.72568642054049
2013-10-01,34.114386035648174
2013-10-01,35.18903294515642
2013-10-01,30.89580514208387
2013-11-01,34.64301923473649
2013-11-01,35.17655781247843
2013-11-01,36.25341797613416
2013-12-01,36.25119212950591
2013-12-01,36.25341797613416
2013-12-01,37.32761378011713
2013-12-01,37.32494054294439
2013-12-01,36.24452567267514
2013-12-01,35.1730067940874
2013-12-01,35.17655781247843
2013-12-01,35.17478156655688
2014-01-01,37.316934147675425
2014-01-01,34.63215774461293
2014-01-01,34.095743035023254
2014-01-01,34.09706751262807
2014-01-01,33.02909707071022
2014-01-01,34.6306112410521
2014-02-01,38.36232689227596
2014-02-01,36.759931745308485
2014-02-01,36.222423521722426
2014-02-01,38.35615366222217
2014-02-01,38.89564987443276
2014-02-01,38.89234141920842
2014-03-01,35.687781528226864
2014-03-01,35.68580300783641
2014-03-01,35.68382612056191
2014-03-01,37.282468963087354
2014-03-01,37.28510699027463
2014-03-01,35.151823789619876
2014-03-01,30.365553538681073
2014-03-01,31.957181550377346
2014-03-01,31.956744769962555
2014-03-01,29.836173701169443
2014-04-01,30.365771569767862
2014-04-01,30.89580514208387
2014-04-01,33.017684397840945
2014-05-01,34.6075663659042
2014-05-01,34.60604014829594
2014-05-01,33.01419733250709
2014-05-01,34.60451518528458
2014-06-01,38.319327589724814
2014-06-01,38.32238253723407
2014-06-01,38.319327589724814
2014-06-01,38.31627515450772
2014-06-01,39.379830796530705
2014-06-01,38.319327589724814
2014-06-01,36.72377806711372
2014-06-01,36.72138366574744
2014-06-01,35.12563827702249
2014-07-01,34.06687930659182
2014-07-01,35.654367418889535
2014-07-01,34.06557968603289
2014-07-01,31.950235937889687
2014-07-01,33.00552960668679
2014-07-01,33.00466673369522
2014-07-01,31.949804854162743
2014-08-01,34.056512084149894
2014-08-01,35.64074372320961
2014-08-01,36.69754741974227
2014-08-01,36.695174519015424
2014-08-01,35.11180399039936
2014-09-01,35.113528325306845
2014-09-01,34.58329657449389
2014-09-01,35.6388038464388
2014-09-01,35.636865555182474
2014-09-01,34.58179024629444
2014-09-01,35.10663943484843
2014-09-01,35.10835954689595
2014-09-01,31.94679710936669
2014-10-01,32.47165067738052
2014-10-01,31.420873023090866
2014-10-01,32.47036741554369
2014-10-01,32.996932522479014
2014-11-01,37.72725292942276
2014-11-01,35.09805990287443
2014-11-01,37.7216875951765
2014-11-01,35.61949196246363
2014-11-01,36.67155183316223
2014-12-01,30.89580514208387
2014-12-01,34.56978378015689
2014-12-01,34.571280309133684
2014-12-01,32.99436704338229
2014-12-01,35.094637871310255
2014-12-01,34.04108773144327
2014-12-01,32.99351327531829
2014-12-01,29.32762795489098
2015-01-01,37.70228013085011
2015-01-01,35.074222153015846
2015-01-01,36.125183023919746
2015-01-01,35.07761097459796
2015-01-01,39.29005274727726
2015-01-01,37.17615421819852
2015-02-01,39.27300512825762
2015-02-01,40.32398460640941
2015-02-01,38.21990541408663
2015-02-01,38.739871964837405
2015-02-01,39.79658012739355
2015-02-01,38.74624148722718
2015-02-01,32.97910477500914
2015-02-01,32.97826337774227
2015-03-01,36.62487913262835
2015-03-01,36.106159418044
2015-03-01,37.15075854866285
2015-03-01,37.14570404085967
2015-03-01,34.537165729294216
2015-03-01,33.4957277880552
2015-03-01,34.537165729294216
2015-03-01,32.97490457413612
2015-03-01,34.535696846443386
2015-03-01,34.537165729294216
2015-04-01,35.05568137563777
2015-04-01,35.05400400618865
2015-04-01,32.45136626180143
2015-04-01,34.5283701723204
2015-04-01,32.97072127548021
2015-04-01,31.41411702301354
2015-04-01,32.97072127548021
2015-05-01,37.12305947963221
2015-05-01,36.08309547557456
2015-05-01,37.641997341094566
2015-05-01,36.081008874475266
2015-05-01,37.12055354227287
2015-05-01,35.56061207045232
2015-05-01,35.55873714805359
2015-06-01,34.0031775355088
2015-06-01,32.448243899055925
2015-06-01,34.0031775355088
2015-06-01,35.040633591834634
2015-06-01,35.5568637322214
2015-06-01,32.445134045776555
2015-06-01,32.44575501928536
2015-06-01,30.89580514208387
2015-07-01,32.445134045776555
2015-07-01,32.96074971216414
2015-07-01,34.51090591736738
2015-07-01,33.47698585468407
2015-07-01,33.99570489648685
2015-07-01,33.9969478394515
2015-07-01,33.99570489648685
2015-07-01,32.96157701367441
2015-07-01,32.44389359028955
2015-08-01,36.05403502552727
2015-08-01,37.08815893490628
2015-08-01,38.63934727988445
2015-08-01,36.56985801387181
2015-08-01,35.01908910169186
2015-08-01,34.500795767376516
2015-08-01,34.502236610951655
2015-09-01,35.01908910169186
2015-09-01,36.56758839272282
2015-09-01,36.565320586544956
2015-09-01,38.114438370169935
2015-09-01,36.565320586544956
2015-09-01,31.923339337279018
2015-10-01,36.03142923719343
2015-10-01,35.51418684226395
2015-10-01,36.03142923719343
2015-10-01,37.06101031325561
2015-10-01,36.03142923719343
2015-10-01,36.033476118060456
2015-10-01,36.54724321565789
2015-10-01,35.002668217743135
2015-10-01,35.00103332002163
2015-11-01,36.53600328313304
2015-11-01,38.59310797571734
2015-11-01,37.56945764002989
2015-11-01,33.4534274592912
2015-11-01,32.429769816267736
2015-11-01,33.4534274592912
2015-12-01,32.429769816267736
2015-12-01,34.476476386174134
2015-12-01,34.47789785153501
2015-12-01,34.9880008496156
2015-12-01,34.47789785153501
2015-12-01,34.476476386174134
2015-12-01,30.38529359837185
2015-12-01,29.87559014574635
2016-01-01,38.55651224116773
2016-01-01,37.532455210338334
2016-01-01,37.535084627956586
2016-01-01,37.532455210338334
2016-01-01,37.535084627956586
2016-01-01,35.486772625602946
2016-01-01,37.019518433639426
2016-01-01,35.48495657833877
2016-02-01,35.48859011075061
2016-02-01,35.486772625602946
2016-02-01,38.55651224116773
2016-02-01,37.532455210338334
2016-02-01,30.89580514208387
2016-02-01,30.89580514208387
2016-02-01,31.91199879432852
2016-02-01,30.89580514208387
2016-03-01,33.9443860988181
2016-03-01,35.47047975992803
2016-03-01,34.9589781850232
2016-03-01,34.96057975106304
2016-04-01,40.04876358851581
2016-04-01,40.0451543777719
2016-04-01,38.00355743440974
2016-04-01,39.022151227962524
2016-04-01,38.00355743440974
2016-04-01,39.022151227962524
2016-04-01,38.00355743440974
2016-05-01,41.561634379799536
2016-05-01,38.499275341882125
2016-05-01,36.973801124193926
2016-05-01,36.97141385161638
2016-05-01,36.973801124193926
2016-05-01,33.42036771136016
2016-06-01,34.42880887548529
2016-06-01,35.44001776678125
2016-06-01,35.94295333265769
2016-06-01,35.94493028063645
2016-06-01,34.93352369454276
2016-07-01,38.97440536376823
2016-07-01,36.43682043188347
2016-07-01,37.44683775441491
2016-07-01,37.44939975387199
2016-07-01,36.43898658328717
2016-08-01,38.961767741207794
2016-08-01,38.95861451110667
2016-08-01,36.43249320401193
2016-08-01,36.430332123581586
2016-08-01,34.91777596227879
2016-08-01,34.91934520567362
2016-09-01,39.44916502258042
2016-09-01,37.4187874006836
2016-09-01,36.41310402402841
2016-09-01,34.40544790175218
2016-09-01,34.406813521503125
2016-10-01,42.436466061144856
2016-10-01,39.41259799627441
2016-10-01,37.90690967596693
2016-10-01,38.41354414600593
2016-10-01,38.41062236636979
2016-10-01,39.415909346528935
2016-10-01,40.42197834689811
2016-11-01,35.89402789459448
2016-11-01,34.88973743603423
2016-11-01,35.890154804511425
2016-11-01,36.89599900339866
2016-11-01,37.89874773820932
2016-11-01,29.901174240947466
2016-12-01,35.872799921514364
2016-12-01,35.37856203190317
2016-12-01,36.37684809786186
2016-12-01,34.382393834165484
2016-12-01,32.887371998588165
2016-12-01,32.8866030538563
2016-12-01,32.38948028446217
2016-12-01,32.38890357591305
2017-01-01,35.37337165341263
2017-01-01,37.36589835534354
2017-01-01,36.368386433707755
2017-01-01,35.3751004435714
2017-01-01,29.904234643720446
2017-01-01,32.38487905183279
2017-01-01,32.88047280624464
2017-01-01,34.86972929737491
2017-01-01,34.37567075531468
2017-02-01,38.349785372649585
2017-02-01,39.84748325230954
2017-02-01,37.855536368545486
2017-02-01,34.86208713553759
2017-02-01,32.38144668784532
2017-02-01,33.372825987342395
2017-03-01,38.33544527986291
2017-03-01,37.842141966647134
2017-03-01,37.34101338144623
2017-03-01,35.35444266354914
2017-03-01,34.3623020821943
2017-03-01,36.34944288308294
2017-04-01,35.836555038107356
2017-04-01,34.84689065280415
2017-04-01,35.84034541010281
2017-04-01,35.8384494974234
2017-04-01,36.33688654139238
2017-05-01,38.312615544112
2017-05-01,34.34771468114559
2017-05-01,35.83088036364776
2017-05-01,34.84235438930175
2017-05-01,36.326467005966364
2017-05-01,36.32854771932422
2017-05-01,36.326467005966364
2017-05-01,31.880182116404125
2017-06-01,34.34244056420287
2017-06-01,35.821451484737615
2017-06-01,34.83481705307722
2017-06-01,36.314016119003135
2017-06-01,33.35393185427392
2017-06-01,33.35486971261526
2017-07-01,37.77855993621633
2017-07-01,39.74843759599643
2017-07-01,36.79530925134015
2017-07-01,38.27299885367776
2017-07-01,37.28693459377838
2017-07-01,38.27299885367776
2017-07-01,35.80643999112212
2017-08-01,36.78408065577638
2017-08-01,39.240705375835695
2017-08-01,37.76284588417478
2017-08-01,36.78408065577638
2017-08-01,36.78632295414378
2017-08-01,31.384819424281545
2017-08-01,30.407346768505683
2017-08-01,32.36396191642606
2017-09-01,40.18707650383564
2017-09-01,40.19060260302395
2017-09-01,39.209047939440865
2017-09-01,38.723003003928305
2017-09-01,36.2688472514424
2017-09-01,33.82211989321334
2017-10-01,36.262746143824046
2017-10-01,36.2688472514424
2017-10-01,37.248171109613374
2017-10-01,35.784093529920376
2017-10-01,35.782240501721816
2017-10-01,36.761751207487734
2017-10-01,28.46823141727688
2017-11-01,31.38150282402522
2017-11-01,31.381685898914725
2017-11-01,32.84079442593514
2017-11-01,32.84152838415551
2017-11-01,32.35564845790794
2017-11-01,30.89580514208387
2017-11-01,32.84152838415551
2017-12-01,36.730772993637956
2017-12-01,39.66148314046139
2017-12-01,38.68457642832247
2017-12-01,38.68163615981126
2017-12-01,36.24654405778095
2017-12-01,34.77992310177483
2018-01-01,40.60975878091201
2018-01-01,38.66404106146607
2018-01-01,39.63836341702931
2018-01-01,41.103148507590056
2018-01-01,40.12753952187175
2018-02-01,41.09545646285364
2018-02-01,36.220423289510485
