date,CFHI
2009-05-01,51.25306395229851
2009-06-01,49.59923176345285
2009-06-01,47.65356240087564
2009-06-01,45.80481870612832
2009-06-01,45.80514816656872
2009-06-01,46.048509810941276
2009-06-01,45.95142892036798
2009-06-01,45.81223238293389
2009-06-01,45.721312503598774
2009-07-01,46.14056779446067
2009-07-01,46.7478458587085
2009-07-01,47.01487898519833
2009-07-01,46.82040954875094
2009-08-01,46.80155276320065
2009-08-01,47.17154628447998
2009-08-01,47.6385780355775
2009-08-01,47.833089500693156
2009-08-01,47.73613991827194
2009-08-01,47.688409190186796
2009-08-01,47.591854127185606
2009-09-01,47.75419685191199
2009-09-01,47.43705317213773
2009-09-01,47.07134690326432
2009-09-01,46.73798422150731
2009-09-01,46.73850756501943
2009-09-01,47.19941105412372
2009-09-01,47.3216009310129
2009-09-01,47.54047797365555
2009-10-01,47.708797389777324
2009-10-01,48.11846697628517
2009-10-01,48.431731072549205
2009-10-01,48.480660774431605
2009-10-01,48.26328607185274
2009-10-01,48.2868066247973
2009-11-01,48.042397931125016
2009-11-01,48.01562531290179
2009-11-01,47.94148320760789
2009-11-01,48.08638412153855
2009-11-01,48.13529063528589
2009-11-01,47.89385382751232
2009-11-01,47.844785264210664
2009-11-01,47.74754526598324
2009-11-01,47.89161235234431
2009-12-01,47.99366283543949
2009-12-01,48.28839541116117
2009-12-01,48.53478477098295
2009-12-01,48.82561557191423
2009-12-01,48.87595930718223
2009-12-01,48.92647608193992
2009-12-01,48.78250267799654
2010-01-01,48.83692757261224
2010-01-01,49.13226781330238
2010-01-01,49.138801831706736
2010-01-01,49.18716532770268
2010-01-01,49.04310648247982
2010-01-01,49.061004735224024
2010-02-01,49.187857134007764
2010-02-01,49.12228615175644
2010-02-01,49.375835788867356
2010-02-01,49.376350285980784
2010-02-01,49.61709225248205
2010-02-01,49.56926563073139
2010-02-01,49.31402300573394
2010-03-01,48.71952777380352
2010-03-01,48.46102061631157
2010-03-01,48.4576065570783
2010-03-01,48.60151513443992
2010-03-01,48.50579675596146
2010-03-01,48.03008951082646
2010-03-01,47.79341229335002
2010-04-01,48.056818946224446
2010-04-01,48.89197139095166
2010-04-01,49.34444127666211
2010-04-01,49.39250283459927
2010-04-01,49.153174551369055
2010-04-01,49.109082863615264
2010-05-01,49.65539490776886
2010-05-01,50.106350435795605
2010-05-01,50.79287671552361
2010-05-01,50.745559790747485
2010-05-01,50.84168233877
2010-06-01,51.80583640885539
2010-06-01,52.37458444991976
2010-06-01,52.80023244358941
2010-06-01,52.30959670101232
2010-07-01,51.994260319035305
2010-07-01,52.0131624139165
2010-07-01,51.88911362598933
2010-07-01,51.298268266697654
2010-07-01,50.65948912039446
2010-08-01,49.91458507165442
2010-08-01,49.952427449493655
2010-08-01,49.89531538016058
2010-08-01,49.347388612876784
2010-09-01,48.89928625370584
2010-09-01,48.59419735593348
2010-09-01,48.88613169145939
2010-09-01,49.03692212501064
2010-09-01,48.90145039758272
2010-10-01,49.01859438732233
2010-10-01,49.129502099085904
2010-10-01,49.478527562214936
2010-10-01,49.49793011311622
2010-11-01,49.37098255824184
2010-11-01,49.149034016013765
2010-11-01,49.05164159173202
2010-12-01,48.290246530328766
2010-12-01,47.528286833727115
2010-12-01,46.86052941509209
2010-12-01,46.955548276509624
2010-12-01,47.05090103226545
2010-12-01,46.94422133953015
2010-12-01,46.931705367349565
2011-01-01,46.89901949291698
2011-01-01,47.068385587235724
2011-01-01,47.38304826857189
2011-01-01,47.6709940427408
2011-01-01,47.81705888479265
2011-01-01,48.42279092859795
2011-01-01,48.98072444428274
2011-01-01,49.491004924720045
2011-01-01,49.5381810939439
2011-02-01,48.88256737414369
2011-02-01,48.27412929639633
2011-02-01,47.57123589642605
2011-02-01,47.63219651172511
2011-02-01,47.69338513135698
2011-03-01,46.65977605749223
2011-03-01,46.03540047946827
2011-03-01,45.3171262878654
2011-03-01,45.692926605224336
2011-03-01,45.69304999367844
2011-03-01,45.59898686216075
2011-03-01,45.410984023547506
2011-03-01,45.990945005607024
2011-03-01,46.75899112121726
2011-03-01,47.4332206306301
2011-04-01,47.109560919217195
2011-04-01,46.5978367289161
2011-04-01,47.09170567318899
2011-04-01,47.76789441537011
2011-04-01,48.72631246213419
2011-04-01,48.49136054970007
2011-04-01,48.39768707195145
2011-04-01,48.25698256582424
2011-04-01,48.3039728408774
2011-05-01,48.45933683486722
2011-05-01,48.61429057548232
2011-05-01,49.004340073377165
2011-05-01,49.52519410408528
2011-05-01,49.99981470771113
2011-05-01,50.239421811806146
2011-05-01,49.91173793726551
2011-05-01,49.58358431407381
2011-06-01,50.029167431449615
2011-06-01,50.84942421700299
2011-06-01,51.67002838223135
2011-06-01,52.04537681627999
2011-06-01,52.16317630524421
2011-06-01,52.09354652895328
2011-06-01,51.64922058333243
2011-07-01,50.98835583785979
2011-07-01,50.60856981918889
2011-07-01,50.46254967228742
2011-07-01,50.60379971161418
2011-07-01,50.65129709776736
2011-07-01,50.20715892419201
2011-08-01,48.771588158460304
2011-08-01,47.382680198549764
2011-08-01,46.391147476468916
2011-08-01,46.39102600884369
2011-08-01,46.344220219923905
2011-08-01,46.29810320531197
2011-08-01,46.48028022333796
2011-08-01,46.754997583486464
2011-09-01,46.552759282935305
2011-09-01,46.35459689923056
2011-09-01,46.06371149898655
2011-09-01,46.34256391790333
2011-09-01,47.0242110330035
2011-09-01,47.65935604625019
2011-09-01,47.96896514308139
2011-09-01,47.82935777347723
2011-09-01,47.78281525297344
2011-10-01,48.512924882908095
2011-10-01,49.19697614544955
2011-10-01,49.834121606724274
2011-10-01,50.21593428904166
2011-10-01,50.364671801300084
2011-10-01,50.51383249099991
2011-10-01,50.141976023613836
2011-11-01,50.01665251263538
2011-11-01,50.077197129520414
2011-11-01,50.556160856168795
2011-11-01,50.83509346804368
2011-11-01,50.8817364075935
2011-11-01,50.1912515012466
2011-11-01,49.501328279049886
2011-11-01,48.85772600966015
2011-12-01,49.067429256357485
2011-12-01,49.462339602004526
2011-12-01,49.949893412442066
2011-12-01,50.04273654007988
2011-12-01,50.05956432088093
2011-12-01,49.79830185659392
2011-12-01,49.53693938890097
2012-01-01,49.23284365080874
2012-01-01,49.16073574486213
2012-01-01,49.08868784087011
2012-01-01,49.13558838901045
2012-01-01,49.043104619981214
2012-01-01,48.87636453958033
2012-01-01,48.4781747022497
2012-01-01,48.17280809548234
2012-01-01,48.26541152485603
2012-02-01,47.79175373209305
2012-02-01,47.54980402012427
2012-02-01,46.98384143316863
2012-02-01,47.371126464113495
2012-02-01,47.526782612011516
2012-02-01,47.775519373805764
2012-02-01,47.63726977402441
2012-02-01,47.49896083987042
2012-02-01,47.36031448431748
2012-03-01,47.47936130489589
2012-03-01,47.45946356288866
2012-03-01,47.53173187958709
2012-03-01,47.75671582879991
2012-03-01,47.93615300784177
2012-04-01,47.99553293446692
2012-04-01,47.78305177093976
2012-04-01,47.84720840926432
2012-04-01,48.17022627104539
2012-04-01,48.493818059197615
2012-04-01,48.72546160253582
2012-04-01,48.72593689184745
2012-04-01,48.62910606874755
2012-04-01,48.57800226565805
2012-05-01,49.060714547460186
2012-05-01,49.916106408058006
2012-05-01,50.7256710351137
2012-05-01,50.87154740019182
2012-05-01,50.741516080145665
2012-05-01,50.47357001876651
2012-05-01,50.19813356801104
2012-05-01,50.060356564176864
2012-05-01,50.060356564176864
2012-05-01,50.19795708166967
2012-05-01,50.28980841755911
2012-06-01,50.898932859511426
2012-06-01,50.78688254076578
2012-06-01,50.399317701375196
2012-06-01,49.58621340084392
2012-06-01,49.540326968839345
2012-07-01,49.78722460272292
2012-07-01,50.08049874072342
2012-07-01,50.32798491349484
2012-07-01,50.51200110412481
2012-07-01,50.51225624672448
2012-07-01,50.374282979352095
2012-07-01,50.236349149129786
2012-07-01,49.74752818479288
2012-07-01,49.48827716730668
2012-07-01,49.18339434197253
2012-08-01,48.34746651852865
2012-08-01,47.420039562762035
2012-08-01,46.33610125677763
2012-08-01,46.17974598200879
2012-08-01,45.97762133299138
2012-08-01,45.74945621548349
2012-08-01,45.658112561297514
2012-08-01,45.658073691657414
2012-08-01,45.70355150079336
2012-08-01,45.7035126476865
2012-09-01,45.103122086277445
2012-09-01,44.731324126383505
2012-09-01,45.12758772405146
2012-09-01,46.03303423134961
2012-09-01,46.755385108711636
2012-09-01,46.61827257722633
2012-09-01,46.57258132357995
2012-10-01,46.51846962613826
2012-10-01,46.464279842133806
2012-10-01,46.3643797582786
2012-10-01,46.31880541163664
2012-10-01,46.273250392031656
2012-10-01,46.66641963117052
2012-11-01,47.918646041249254
2012-11-01,49.26198509556682
2012-11-01,50.30332323446317
2012-11-01,50.440202616044495
2012-11-01,50.39487864096622
2012-12-01,51.441708857621926
2012-12-01,52.80691567121841
2012-12-01,54.26306002442407
2012-12-01,54.35379384697026
2012-12-01,54.40000688473091
2012-12-01,54.35505017041337
2012-12-01,54.5379300495515
2012-12-01,53.68057811001642
2013-01-01,51.9486041333439
2013-01-01,49.94339165515212
2013-01-01,48.97775181313484
2013-01-01,48.97844350033986
2013-01-01,48.62938388431357
2013-01-01,48.09808450355538
2013-01-01,47.566535313299084
2013-01-01,47.70249100594836
2013-02-01,47.02914614434501
2013-02-01,46.355992092308334
2013-02-01,45.54667246996323
2013-02-01,45.45627075589041
2013-02-01,45.19845340888333
2013-02-01,45.12172594542494
2013-02-01,45.044903061034574
2013-02-01,45.13536212404318
2013-02-01,45.13543833218392
2013-02-01,45.13547640418013
2013-03-01,45.64787170784663
2013-03-01,46.16030501936107
2013-03-01,47.4211117604763
2013-03-01,48.25973536845435
2013-03-01,48.917573526905834
2013-03-01,49.007823625602754
2013-03-01,49.09822548485905
2013-03-01,49.18847558355596
2013-04-01,50.062335916786026
2013-04-01,50.93638630583917
2013-04-01,51.90059158214973
2013-04-01,51.90076261801169
2013-04-01,51.340383410745744
2013-04-01,50.689963244070945
2013-04-01,50.265177244217064
2013-04-01,50.31027385938191
2013-04-01,50.44573411898429
2013-05-01,50.57885260882768
2013-05-01,50.75702969019162
2013-05-01,50.93528269151514
2013-05-01,50.0408717675821
2013-05-01,49.10147820308115
2013-05-01,48.071928463250124
2013-06-01,48.22265648507504
2013-06-01,48.283134978945135
2013-06-01,48.388804265804794
2013-06-01,48.163510590978454
2013-06-01,48.02831568312801
2013-06-01,47.93808504768477
2013-06-01,48.03844132076717
2013-06-01,48.093795898686295
2013-06-01,48.14907481249386
2013-07-01,47.98590451049364
2013-07-01,47.91270069673099
2013-07-01,47.839572231746395
2013-07-01,48.010349385989
2013-07-01,48.22579241323492
2013-07-01,48.57535980601102
2013-07-01,48.799133210529085
2013-08-01,49.125945070013586
2013-08-01,49.40820406290783
2013-08-01,49.69061270214805
2013-08-01,49.64592911129264
2013-08-01,49.51159810866699
2013-08-01,49.584193211489485
2013-08-01,49.656938054099186
2013-08-01,49.81916208316411
2013-08-01,49.81925552438296
2013-09-01,50.01144771122248
2013-09-01,50.02428899393714
2013-09-01,50.08192591906976
2013-09-01,49.77395445484664
2013-09-01,49.555723921086305
2013-09-01,49.24775245686319
2013-09-01,49.292492143920306
2013-09-01,49.42672986209791
2013-10-01,49.74856745394053
2013-10-01,50.115237878389784
2013-10-01,50.258153803791224
2013-10-01,50.303005200506306
2013-10-01,50.18318496404297
2013-11-01,50.32861962086127
2013-11-01,50.42896191669903
2013-11-01,50.69414167302276
2013-12-01,50.274249681971604
2013-12-01,49.81008162999431
2013-12-01,49.34569154804428
2013-12-01,49.435170582497484
2013-12-01,49.340905483616496
2013-12-01,49.06783082785461
2013-12-01,48.79527486005637
2013-12-01,48.706129517879845
2014-01-01,48.77689144527205
2014-01-01,48.676873246779216
2014-01-01,48.5323018429807
2014-01-01,48.31722678262951
2014-01-01,48.65053297965372
2014-01-01,49.16199991667222
2014-02-01,49.82649604722504
2014-02-01,49.97956219917429
2014-02-01,49.954376484962864
2014-02-01,49.95386204912506
2014-02-01,50.13183855988541
2014-02-01,50.35433171800924
2014-03-01,49.916558173166834
2014-03-01,49.433661733941015
2014-03-01,48.95087625871101
2014-03-01,49.08376687828272
2014-03-01,49.21704221015256
2014-03-01,49.17270868257406
2014-03-01,48.754215632095544
2014-03-01,48.46813841365945
2014-03-01,48.359798396910016
2014-03-01,48.31568341045071
2014-04-01,47.80569578256154
2014-04-01,47.33991401739994
2014-04-01,47.54270692808523
2014-05-01,47.85140431198456
2014-05-01,48.11580504672353
2014-05-01,47.755691793365976
2014-05-01,47.75543752831434
2014-06-01,47.76303606535734
2014-06-01,47.90354274934185
2014-06-01,47.911268366635795
2014-06-01,47.91101399703437
2014-06-01,47.99913468530909
2014-06-01,48.41042393334262
2014-06-01,48.68900509075999
2014-06-01,48.87875707789491
2014-06-01,49.16454390628749
2014-07-01,49.4639707687792
2014-07-01,49.895887840742894
2014-07-01,49.776457112911196
2014-07-01,50.00410115567237
2014-07-01,50.187395661475165
2014-07-01,50.50301723893338
2014-07-01,50.502981315289475
2014-08-01,50.83599933784808
2014-08-01,51.301108569744294
2014-08-01,51.94218993297928
2014-08-01,52.16207846921807
2014-08-01,52.11800015815055
2014-09-01,52.04112441914915
2014-09-01,51.92026044264057
2014-09-01,52.019302949512074
2014-09-01,52.06291438533504
2014-09-01,52.06278885798509
2014-09-01,52.01844182368589
2014-09-01,51.97439965632868
2014-09-01,51.43734900979883
2014-10-01,50.75025946245204
2014-10-01,49.97546176791048
2014-10-01,49.86905336098664
2014-10-01,49.912826848078176
2014-11-01,50.83246181590989
2014-11-01,51.44553949882482
2014-11-01,52.233372397187
2014-11-01,52.05772564994041
2014-11-01,52.18884997746439
2014-12-01,52.2757228226468
2014-12-01,52.84394352372803
2014-12-01,53.32461727966577
2014-12-01,53.505402024048614
2014-12-01,53.55504445091936
2014-12-01,53.51676632205314
2014-12-01,53.51669517471447
2014-12-01,52.63489658578204
2015-01-01,53.67295411145826
2015-01-01,54.579304676992045
2015-01-01,56.27994018770091
2015-01-01,56.061217758013235
2015-01-01,55.83173388594587
2015-01-01,55.338511730546635
2015-02-01,54.841210764581405
2015-02-01,54.66125769566136
2015-02-01,54.48212290480431
2015-02-01,54.43769514118596
2015-02-01,54.393744767934635
2015-02-01,54.43760610736302
2015-02-01,52.97748048183778
2015-02-01,51.429225726327296
2015-03-01,49.78194192320368
2015-03-01,49.552087896255756
2015-03-01,49.409353913298304
2015-03-01,49.452755988984244
2015-03-01,49.663089335255926
2015-03-01,49.699586258872785
2015-03-01,49.823290886576494
2015-03-01,49.69310245697998
2015-03-01,49.779766545179
2015-03-01,49.779766545179
2015-04-01,49.847994015938035
2015-04-01,49.786015683217364
2015-04-01,49.8769713461786
2015-04-01,50.20297162718722
2015-04-01,50.399307614246574
2015-04-01,50.312870177680914
2015-04-01,50.18306610294423
2015-05-01,49.71089276545089
2015-05-01,49.281772781991634
2015-05-01,48.85284426628683
2015-05-01,48.76600671585708
2015-05-01,48.85246155474861
2015-05-01,48.84078321051982
2015-05-01,48.95903099497607
2015-06-01,48.27124300904266
2015-06-01,47.4221019143985
2015-06-01,46.702694866325324
2015-06-01,46.78914953768581
2015-06-01,47.048201190449596
2015-06-01,47.617994389147746
2015-06-01,48.10138466427781
2015-06-01,48.41259327127551
2015-07-01,48.22943716224602
2015-07-01,48.08919727762308
2015-07-01,48.207299566533884
2015-07-01,48.29328721727617
2015-07-01,48.87991800791267
2015-07-01,49.33747269336263
2015-07-01,49.88108380545581
2015-07-01,49.7949064818881
2015-07-01,49.66548529445794
2015-08-01,49.86002827276052
2015-08-01,50.226925567079064
2015-08-01,50.76622884209453
2015-08-01,51.01558206113271
2015-08-01,51.049527545041
2015-08-01,50.91101622234149
2015-08-01,50.738714438764816
2015-09-01,51.02725126433134
2015-09-01,51.48802080867673
2015-09-01,51.948481298876025
2015-09-01,52.2064270712492
2015-09-01,52.20623808740104
2015-09-01,51.70887744327457
2015-10-01,51.33458533634033
2015-10-01,51.046282845130726
2015-10-01,51.29844453095839
2015-10-01,51.38424295396357
2015-10-01,51.42734648687436
2015-10-01,51.427517060279946
2015-10-01,51.14354500018123
2015-10-01,50.81665677992812
2015-10-01,50.489461744792635
2015-11-01,50.41894217398345
2015-11-01,50.64856257738253
2015-11-01,50.79301502761776
2015-11-01,50.85057481355969
2015-11-01,50.651404404867634
2015-11-01,50.62284299440149
2015-12-01,50.52214099236687
2015-12-01,50.67730267474308
2015-12-01,50.747278008980736
2015-12-01,50.960463928426385
2015-12-01,50.96058238387314
2015-12-01,50.960463928426385
2015-12-01,50.6223309908338
2015-12-01,50.28423134869579
2016-01-01,50.2684751745611
2016-01-01,50.46288681349642
2016-01-01,50.69999285828538
2016-01-01,50.61465477238293
2016-01-01,50.44073742286144
2016-01-01,50.095908288342294
2016-01-01,49.879027089294375
2016-01-01,49.70818308515956
2016-02-01,49.9570815339556
2016-02-01,50.078099708319634
2016-02-01,50.58280967192246
2016-02-01,50.75313176355477
2016-02-01,50.54176394997243
2016-02-01,50.07458450175969
2016-02-01,49.77742594380312
2016-02-01,49.77742594380312
2016-03-01,49.92269460212503
2016-03-01,50.11045492785237
2016-03-01,50.34027292669137
2016-03-01,50.42495573104512
2016-04-01,49.88669375169388
2016-04-01,49.39075613602272
2016-04-01,48.7245519779014
2016-04-01,48.639000947855294
2016-04-01,48.468867869241784
2016-04-01,48.55375068537118
2016-04-01,48.468867869241784
2016-05-01,48.39815506233142
2016-05-01,48.12882483697257
2016-05-01,47.8172545762691
2016-05-01,47.57619818309453
2016-05-01,47.44907533162051
2016-05-01,47.79398222276517
2016-06-01,47.867807925976564
2016-06-01,48.0257020974145
2016-06-01,47.88060067486415
2016-06-01,48.00694412529341
2016-06-01,47.964736285940205
2016-07-01,48.362653100540946
2016-07-01,48.8910402906014
2016-07-01,49.58787947304728
2016-07-01,49.80289620433759
2016-07-01,49.803076716954564
2016-08-01,49.60095396394278
2016-08-01,49.39835494180114
2016-08-01,49.40877726789703
2016-08-01,49.53715465937486
2016-08-01,49.53974847325255
2016-08-01,49.413652806724365
2016-09-01,49.20945358299809
2016-09-01,48.8970495289749
2016-09-01,48.50070775661421
2016-09-01,48.01534495463111
2016-09-01,47.76434713136607
2016-10-01,47.775099359727754
2016-10-01,48.01522962610545
2016-10-01,48.12977206414496
2016-10-01,48.10859093778226
2016-10-01,48.02509296862354
2016-10-01,48.150842941170374
2016-10-01,48.318212457911386
2016-11-01,48.113586886205006
2016-11-01,47.741496527938665
2016-11-01,47.368935200348
2016-11-01,47.45243279274834
2016-11-01,47.70318365126294
2016-11-01,47.76572287080045
2016-12-01,47.56919732071031
2016-12-01,47.247922885251675
2016-12-01,47.11468248022692
2016-12-01,46.99048197294784
2016-12-01,46.782882803504926
2016-12-01,46.492029049837804
2016-12-01,46.64144401279568
2016-12-01,46.91539606967257
2017-01-01,46.559585585548746
2017-01-01,46.09575479860218
2017-01-01,45.54884607723174
2017-01-01,45.5489901430783
2017-01-01,45.37203620853456
2017-01-01,45.48492863480316
2017-01-01,45.72189437311744
2017-01-01,46.135685594255314
2017-01-01,46.30158490287881
2017-02-01,46.573220729554386
2017-02-01,46.80389333860743
2017-02-01,46.909741919185166
2017-02-01,47.34687257827121
2017-02-01,47.45247504341123
2017-02-01,47.80668802382302
2017-03-01,48.415372504642924
2017-03-01,49.18966841333586
2017-03-01,49.83958866497064
2017-03-01,49.591171780277826
2017-03-01,49.30118512324009
2017-03-01,49.21855424837648
2017-04-01,48.87139606234135
2017-04-01,48.52444422597719
2017-04-01,48.09468521931387
2017-04-01,48.09484309092354
2017-04-01,48.219009414972554
2017-05-01,48.65751699443226
2017-05-01,48.31378274901164
2017-05-01,48.05210922346879
2017-05-01,47.31092938154487
2017-05-01,47.47582540861327
2017-05-01,47.51729768825297
2017-05-01,47.64097373964169
2017-05-01,47.531433648612314
2017-06-01,47.04945418193936
2017-06-01,46.69089901809081
2017-06-01,46.35966440929992
2017-06-01,46.52396237219994
2017-06-01,46.11790022696161
2017-06-01,45.79413577255675
2017-07-01,45.30409342152637
2017-07-01,45.42531674023812
2017-07-01,45.300367875366724
2017-07-01,45.34157111848851
2017-07-01,45.136445868303674
2017-07-01,45.25958666849848
2017-07-01,45.01797205733133
2017-08-01,44.31627673951223
2017-08-01,43.73712812670646
2017-08-01,43.27643916742941
2017-08-01,43.27643916742941
2017-08-01,43.071907298955075
2017-08-01,42.70710624675462
2017-08-01,42.34241290893936
2017-08-01,42.14058397525352
2017-09-01,41.906452145981774
2017-09-01,41.75407021295704
2017-09-01,41.35684079564035
2017-09-01,41.23483467064808
2017-09-01,41.542769027380324
2017-09-01,41.72860565955874
2017-10-01,42.0120318270266
2017-10-01,41.865732096805765
2017-10-01,42.004936634618275
2017-10-01,41.965048916792966
2017-10-01,41.92449835431625
2017-10-01,41.88396336247245
2017-10-01,42.135135758983274
2017-11-01,41.934543384494795
2017-11-01,41.65234037409996
2017-11-01,41.3220288175766
2017-11-01,41.44369761425413
2017-11-01,41.5248611608369
2017-11-01,41.53281991980747
2017-11-01,41.70286111909899
2017-12-01,41.66046451150607
2017-12-01,41.81390615984227
2017-12-01,41.72379531199426
2017-12-01,41.8863672425087
2017-12-01,41.60178898561866
2017-12-01,41.88351793921769
2018-01-01,41.857475254880065
2018-01-01,41.872213769091125
2018-01-01,41.48324749512164
2018-01-01,41.52436330567814
2018-01-01,41.64632151071195
2018-02-01,41.563006161397645
2018-02-01,41.1880293406957
