date,year,month,savings_rate,wage_level,wage_yoy,cpi_level,inflation_yoy,borrow_rate,S_star,W_star,I_star,R_star,CFHI_raw,CFHI
2002-01-01,2002,1,5.6,14.76,3.2890132960112117,177.7,1.1958997722095743,1.73,13.815789473684207,32.10303134503031,71.21150074085915,74.11402157164869,47.81108578280559,45.286405855015005
2002-02-01,2002,2,5.4,14.78,2.924791086350975,178,1.1363636363636465,1.74,13.157894736842104,26.56974253793583,71.75480987119334,73.95993836671803,46.36059637817233,46.20391015220647
2002-03-01,2002,3,5.5,14.83,2.843273231622745,178.5,1.3628620102214661,1.73,13.486842105263156,25.331317694028478,69.68785284124337,74.11402157164869,45.655008553045924,46.608896904674616
2002-04-01,2002,4,5.4,14.84,2.7700831024930705,179.3,1.643990929705219,1.75,13.157894736842104,24.21940822897742,67.12235364338181,73.80585516178736,44.57637794274718,45.53066095798848
2002-05-01,2002,5,6.1,14.88,2.6206896551724146,179.5,1.2408347433727984,1.75,15.460526315789469,21.949812723849465,70.80143751190755,73.80585516178736,45.504407928333464,45.24526480804219
2002-06-01,2002,6,6.1,14.93,2.6822558459422385,179.6,1.0692177827799743,1.75,15.460526315789469,22.88513051954319,72.36756303022433,73.80585516178736,46.129768756836086,45.40351820930558
2002-07-01,2002,7,5.3,14.97,2.8865979381443196,180,1.465614430665152,1.73,12.828947368421051,25.989509609041324,68.75016470616751,74.11402157164869,45.420660813819644,45.6849458329964
2002-08-01,2002,8,5.2,15.02,2.876712328767117,180.5,1.747463359639223,1.74,12.5,25.83932675289642,66.17809491509465,73.95993836671803,44.61934000867728,45.389923193111
2002-09-01,2002,9,5.8,15.05,2.941176470588247,180.8,1.516002245929271,1.75,14.473684210526317,26.81867041985883,68.29034043807202,73.80585516178736,45.84713755756113,45.295712793352685
2002-10-01,2002,10,5.6,15.12,3.137789904502042,181.2,2.0270270270270174,1.75,13.815789473684207,29.80563520219452,63.6268797439494,73.80585516178736,45.26353989540387,45.24333915388076
2002-11-01,2002,11,5.6,15.15,2.9211956521739024,181.5,2.2535211267605604,1.34,13.815789473684207,26.51512045514961,61.55996171839082,80.12326656394453,45.50353455279229,45.53807066858576
2002-12-01,2002,12,5.3,15.2,3.1207598371777445,181.8,2.4802705749718212,1.24,12.828947368421051,29.54691325056641,59.49071345830507,81.66409861325116,45.882668172635924,45.54991420694403
