date,year,month,savings_rate,wage_level,wage_yoy,cpi_level,inflation_yoy,borrow_rate,S_star,W_star,I_star,R_star,CFHI_raw,CFHI
2019-01-01,2019,1,7.5,27.56,0.6941907197661523,252.673,-0.08027649915374191,2.4,26.512968299711808,39.84421263553545,52.012692805080356,55.49242424242424,43.46557449568796,43.85896983085257
2019-01-01,2019,1,7.5,27.55,0.43747721472839896,252.673,-0.08027649915374191,2.4,26.512968299711808,36.53506863988554,52.012692805080356,55.49242424242424,42.63828849677549,43.46087716347542
2019-01-01,2019,1,7.5,27.56,0.4373177842565523,252.673,-0.08027649915374191,2.4,26.512968299711808,36.53301351470404,52.012692805080356,55.49242424242424,42.63777471548011,42.91387923598119
2019-01-01,2019,1,7.5,27.58,0.5468465184105042,252.673,-0.08027649915374191,2.4,26.512968299711808,37.94488451433603,52.012692805080356,55.49242424242424,42.99074246538811,42.7556018925479
2019-01-01,2019,1,7.5,27.59,0.546647230320696,252.673,-0.08027649915374191,2.4,26.512968299711808,37.94231560785915,52.012692805080356,55.49242424242424,42.99010023876889,42.87287247321237
2019-01-01,2019,1,7.5,27.6,0.4366812227074357,252.673,-0.02374046919080275,2.4,26.512968299711808,36.52480797122158,50.94831126965805,55.49242424242424,42.36962794575392,42.78349021663697
2019-01-01,2019,1,7.5,27.59,0.21794406102433328,252.673,-0.02374046919080275,2.4,26.512968299711808,33.70519485775218,50.94831126965805,55.49242424242424,41.66472466738657,42.34148428396979
2019-02-01,2019,2,7.3,27.66,0.43572984749455923,253.113,0.15035630487509888,2.4,25.936599423631122,36.51254434850007,47.67065997695482,55.49242424242424,41.40305699787756,41.81246987033935
2019-02-01,2019,2,7.3,27.69,0.508166969147017,253.113,0.15035630487509888,2.4,25.936599423631122,37.446289015120314,47.67065997695482,55.49242424242424,41.636493164532624,41.56809160993225
2019-02-01,2019,2,7.3,27.68,0.43541364296082463,253.113,0.15035630487509888,2.4,25.936599423631122,36.50846834036777,47.67065997695482,55.49242424242424,41.40203799584449,41.48052938608489
2019-02-01,2019,2,7.3,27.7,0.5444646098003547,253.113,0.15035630487509888,2.4,25.936599423631122,37.91418072033694,47.67065997695482,55.49242424242424,41.75346609083678,41.59733241707129
